,dataset,agegroup,gender,mask,folder,filename
4066,original,young,female,wear,003400_female_Asian_19,mask1.jpg
4067,original,young,male,wear,003479_male_Asian_25,mask5.jpg
4068,original,young,male,wear,003479_male_Asian_25,mask2.jpg
4069,original,young,male,normal,003479_male_Asian_25,normal.jpg
4070,original,young,male,wear,003479_male_Asian_25,mask3.jpg
4071,original,young,male,wear,003479_male_Asian_25,mask4.jpg
4072,original,young,male,incorrect,003479_male_Asian_25,incorrect_mask.jpg
4073,original,young,male,wear,003479_male_Asian_25,mask1.jpg
4074,original,young,male,wear,003514-1_male_Asian_20,mask5.jpg
4075,original,young,male,wear,003514-1_male_Asian_20,mask2.jpg
4076,original,young,male,normal,003514-1_male_Asian_20,normal.jpg
4077,original,young,male,wear,003514-1_male_Asian_20,mask3.jpg
4078,original,young,male,wear,003514-1_male_Asian_20,mask4.jpg
4079,original,young,male,incorrect,003514-1_male_Asian_20,incorrect_mask.jpg
4080,original,young,male,wear,003514-1_male_Asian_20,mask1.jpg
4081,original,young,female,wear,003567_female_Asian_25,mask5.jpg
4082,original,young,female,wear,003567_female_Asian_25,mask2.jpg
4083,original,young,female,normal,003567_female_Asian_25,normal.jpg
4084,original,young,female,wear,003567_female_Asian_25,mask3.jpg
4085,original,young,female,wear,003567_female_Asian_25,mask4.jpg
4086,original,young,female,incorrect,003567_female_Asian_25,incorrect_mask.jpg
4087,original,young,female,wear,003567_female_Asian_25,mask1.jpg
4088,original,young,female,wear,003775_female_Asian_29,mask5.jpg
4089,original,young,female,wear,003775_female_Asian_29,mask2.jpg
4090,original,young,female,normal,003775_female_Asian_29,normal.jpg
4091,original,young,female,wear,003775_female_Asian_29,mask3.jpg
4092,original,young,female,wear,003775_female_Asian_29,mask4.jpg
4093,original,young,female,incorrect,003775_female_Asian_29,incorrect_mask.jpg
4094,original,young,female,wear,003775_female_Asian_29,mask1.jpg
4095,original,young,female,wear,003796_female_Asian_26,mask5.jpg
4096,original,young,female,wear,003796_female_Asian_26,mask2.jpg
4097,original,young,female,normal,003796_female_Asian_26,normal.jpg
4098,original,young,female,wear,003796_female_Asian_26,mask3.jpg
4099,original,young,female,wear,003796_female_Asian_26,mask4.jpg
4100,original,young,female,incorrect,003796_female_Asian_26,incorrect_mask.jpg
4101,original,young,female,wear,003796_female_Asian_26,mask1.jpg
4102,original,young,male,wear,003814_male_Asian_27,mask5.jpg
4103,original,young,male,wear,003814_male_Asian_27,mask2.jpg
4104,original,young,male,normal,003814_male_Asian_27,normal.jpg
4105,original,young,male,wear,003814_male_Asian_27,mask3.jpg
4106,original,young,male,wear,003814_male_Asian_27,mask4.jpg
4107,original,young,male,incorrect,003814_male_Asian_27,incorrect_mask.jpg
4108,original,young,male,wear,003814_male_Asian_27,mask1.jpg
4109,original,young,female,wear,003828_female_Asian_29,mask5.jpg
4110,original,young,female,wear,003828_female_Asian_29,mask2.jpg
4111,original,young,female,normal,003828_female_Asian_29,normal.jpg
4112,original,young,female,wear,003828_female_Asian_29,mask3.jpg
4113,original,young,female,wear,003828_female_Asian_29,mask4.jpg
4114,original,young,female,incorrect,003828_female_Asian_29,incorrect_mask.jpg
4115,original,young,female,wear,003828_female_Asian_29,mask1.jpg
4116,original,young,female,wear,004201_female_Asian_18,mask5.jpg
4117,original,young,female,wear,004201_female_Asian_18,mask2.jpg
4118,original,young,female,normal,004201_female_Asian_18,normal.jpg
4119,original,young,female,wear,004201_female_Asian_18,mask3.jpg
4120,original,young,female,wear,004201_female_Asian_18,mask4.jpg
4121,original,young,female,incorrect,004201_female_Asian_18,incorrect_mask.jpg
4122,original,young,female,wear,004201_female_Asian_18,mask1.jpg
4123,original,young,male,wear,004202_male_Asian_19,mask5.jpg
4124,original,young,male,wear,004202_male_Asian_19,mask2.jpg
4125,original,young,male,normal,004202_male_Asian_19,normal.jpg
4126,original,young,male,wear,004202_male_Asian_19,mask3.jpg
4127,original,young,male,wear,004202_male_Asian_19,mask4.jpg
4128,original,young,male,incorrect,004202_male_Asian_19,incorrect_mask.jpg
4129,original,young,male,wear,004202_male_Asian_19,mask1.jpg
4130,original,young,male,wear,004203_male_Asian_19,mask5.jpg
4131,original,young,male,wear,004203_male_Asian_19,mask2.jpg
4132,original,young,male,normal,004203_male_Asian_19,normal.jpg
4133,original,young,male,wear,004203_male_Asian_19,mask3.jpg
4134,original,young,male,wear,004203_male_Asian_19,mask4.jpg
4135,original,young,male,incorrect,004203_male_Asian_19,incorrect_mask.jpg
4136,original,young,male,wear,004203_male_Asian_19,mask1.jpg
4137,original,young,male,wear,004204_male_Asian_19,mask5.jpg
4138,original,young,male,wear,004204_male_Asian_19,mask2.jpg
4139,original,young,male,normal,004204_male_Asian_19,normal.jpg
4140,original,young,male,wear,004204_male_Asian_19,mask3.jpg
4141,original,young,male,wear,004204_male_Asian_19,mask4.jpg
4142,original,young,male,incorrect,004204_male_Asian_19,incorrect_mask.jpg
4143,original,young,male,wear,004204_male_Asian_19,mask1.jpg
4144,original,young,female,wear,004205_female_Asian_20,mask5.jpg
4145,original,young,female,wear,004205_female_Asian_20,mask2.jpg
4146,original,young,female,normal,004205_female_Asian_20,normal.jpg
4147,original,young,female,wear,004205_female_Asian_20,mask3.jpg
4148,original,young,female,wear,004205_female_Asian_20,mask4.jpg
4149,original,young,female,incorrect,004205_female_Asian_20,incorrect_mask.jpg
4150,original,young,female,wear,004205_female_Asian_20,mask1.jpg
4151,original,young,male,wear,004206_male_Asian_18,mask5.jpg
4152,original,young,male,wear,004206_male_Asian_18,mask2.jpg
4153,original,young,male,normal,004206_male_Asian_18,normal.jpg
4154,original,young,male,wear,004206_male_Asian_18,mask3.jpg
4155,original,young,male,wear,004206_male_Asian_18,mask4.jpg
4156,original,young,male,incorrect,004206_male_Asian_18,incorrect_mask.jpg
4157,original,young,male,wear,004206_male_Asian_18,mask1.jpg
4158,original,young,male,wear,004207_male_Asian_18,mask5.jpg
4159,original,young,male,wear,004207_male_Asian_18,mask2.jpg
4160,original,young,male,normal,004207_male_Asian_18,normal.jpg
4161,original,young,male,wear,004207_male_Asian_18,mask3.jpg
4162,original,young,male,wear,004207_male_Asian_18,mask4.jpg
4163,original,young,male,incorrect,004207_male_Asian_18,incorrect_mask.jpg
4164,original,young,male,wear,004207_male_Asian_18,mask1.jpg
4165,original,young,female,wear,004326_female_Asian_19,mask5.jpg
4166,original,young,female,wear,004326_female_Asian_19,mask2.jpg
4167,original,young,female,normal,004326_female_Asian_19,normal.jpg
4168,original,young,female,wear,004326_female_Asian_19,mask3.jpg
4169,original,young,female,wear,004326_female_Asian_19,mask4.jpg
4170,original,young,female,incorrect,004326_female_Asian_19,incorrect_mask.jpg
4171,original,young,female,wear,004326_female_Asian_19,mask1.jpg
4172,original,young,male,wear,004352_male_Asian_18,mask5.jpg
4173,original,young,male,wear,004352_male_Asian_18,mask2.jpg
4174,original,young,male,normal,004352_male_Asian_18,normal.jpg
4175,original,young,male,wear,004352_male_Asian_18,mask3.jpg
4176,original,young,male,wear,004352_male_Asian_18,mask4.jpg
4177,original,young,male,incorrect,004352_male_Asian_18,incorrect_mask.jpg
4178,original,young,male,wear,004352_male_Asian_18,mask1.jpg
4179,original,young,male,wear,004383_male_Asian_22,mask5.jpg
4180,original,young,male,wear,004383_male_Asian_22,mask2.jpg
4181,original,young,male,normal,004383_male_Asian_22,normal.jpg
4182,original,young,male,wear,004383_male_Asian_22,mask3.jpg
4183,original,young,male,wear,004383_male_Asian_22,mask4.jpg
4184,original,young,male,incorrect,004383_male_Asian_22,incorrect_mask.jpg
4185,original,young,male,wear,004383_male_Asian_22,mask1.jpg
4186,original,young,female,wear,004392_female_Asian_18,mask5.jpg
4187,original,young,female,wear,004392_female_Asian_18,mask2.jpg
4188,original,young,female,normal,004392_female_Asian_18,normal.jpg
4189,original,young,female,wear,004392_female_Asian_18,mask3.jpg
4190,original,young,female,wear,004392_female_Asian_18,mask4.jpg
4191,original,young,female,incorrect,004392_female_Asian_18,incorrect_mask.jpg
4192,original,young,female,wear,004392_female_Asian_18,mask1.jpg
4193,original,young,male,wear,004413_male_Asian_18,mask5.jpg
4194,original,young,male,wear,004413_male_Asian_18,mask2.jpg
4195,original,young,male,normal,004413_male_Asian_18,normal.jpg
4196,original,young,male,wear,004413_male_Asian_18,mask3.jpg
4197,original,young,male,wear,004413_male_Asian_18,mask4.jpg
4198,original,young,male,incorrect,004413_male_Asian_18,incorrect_mask.jpg
4199,original,young,male,wear,004413_male_Asian_18,mask1.jpg
4200,original,young,female,wear,004417_female_Asian_28,mask5.jpg
4201,original,young,female,wear,004417_female_Asian_28,mask2.jpg
4202,original,young,female,normal,004417_female_Asian_28,normal.jpg
4203,original,young,female,wear,004417_female_Asian_28,mask3.jpg
4204,original,young,female,wear,004417_female_Asian_28,mask4.jpg
4205,original,young,female,incorrect,004417_female_Asian_28,incorrect_mask.jpg
4206,original,young,female,wear,004417_female_Asian_28,mask1.jpg
4207,original,young,male,wear,004418_male_Asian_20,mask5.jpg
4208,original,young,male,wear,004418_male_Asian_20,mask2.jpg
4209,original,young,male,normal,004418_male_Asian_20,normal.jpg
4210,original,young,male,wear,004418_male_Asian_20,mask3.jpg
4211,original,young,male,wear,004418_male_Asian_20,mask4.jpg
4212,original,young,male,incorrect,004418_male_Asian_20,incorrect_mask.jpg
4213,original,young,male,wear,004418_male_Asian_20,mask1.jpg
4214,original,young,female,wear,004422_female_Asian_20,mask5.jpg
4215,original,young,female,wear,004422_female_Asian_20,mask2.jpg
4216,original,young,female,normal,004422_female_Asian_20,normal.jpg
4217,original,young,female,wear,004422_female_Asian_20,mask3.jpg
4218,original,young,female,wear,004422_female_Asian_20,mask4.jpg
4219,original,young,female,incorrect,004422_female_Asian_20,incorrect_mask.jpg
4220,original,young,female,wear,004422_female_Asian_20,mask1.jpg
4221,original,young,male,wear,004423_male_Asian_18,mask5.jpg
4222,original,young,male,wear,004423_male_Asian_18,mask2.jpg
4223,original,young,male,normal,004423_male_Asian_18,normal.jpg
4224,original,young,male,wear,004423_male_Asian_18,mask3.jpg
4225,original,young,male,wear,004423_male_Asian_18,mask4.jpg
4226,original,young,male,incorrect,004423_male_Asian_18,incorrect_mask.jpg
4227,original,young,male,wear,004423_male_Asian_18,mask1.jpg
4228,original,young,male,wear,004424_male_Asian_19,mask5.jpg
4229,original,young,male,wear,004424_male_Asian_19,mask2.jpg
4230,original,young,male,normal,004424_male_Asian_19,normal.jpg
4231,original,young,male,wear,004424_male_Asian_19,mask3.jpg
4232,original,young,male,wear,004424_male_Asian_19,mask4.jpg
4233,original,young,male,incorrect,004424_male_Asian_19,incorrect_mask.jpg
4234,original,young,male,wear,004424_male_Asian_19,mask1.jpg
4235,original,young,female,wear,004426_female_Asian_24,mask5.jpg
4236,original,young,female,wear,004426_female_Asian_24,mask2.jpg
4237,original,young,female,normal,004426_female_Asian_24,normal.jpg
4238,original,young,female,wear,004426_female_Asian_24,mask3.jpg
4239,original,young,female,wear,004426_female_Asian_24,mask4.jpg
4240,original,young,female,incorrect,004426_female_Asian_24,incorrect_mask.jpg
4241,original,young,female,wear,004426_female_Asian_24,mask1.jpg
4242,original,young,female,wear,004427_female_Asian_29,mask5.jpg
4243,original,young,female,wear,004427_female_Asian_29,mask2.jpg
4244,original,young,female,normal,004427_female_Asian_29,normal.jpg
4245,original,young,female,wear,004427_female_Asian_29,mask3.jpg
4246,original,young,female,wear,004427_female_Asian_29,mask4.jpg
4247,original,young,female,incorrect,004427_female_Asian_29,incorrect_mask.jpg
4248,original,young,female,wear,004427_female_Asian_29,mask1.jpg
4249,original,young,male,wear,004429_male_Asian_18,mask5.jpg
4250,original,young,male,wear,004429_male_Asian_18,mask2.jpg
4251,original,young,male,normal,004429_male_Asian_18,normal.jpg
4252,original,young,male,wear,004429_male_Asian_18,mask3.jpg
4253,original,young,male,wear,004429_male_Asian_18,mask4.jpg
4254,original,young,male,incorrect,004429_male_Asian_18,incorrect_mask.jpg
4255,original,young,male,wear,004429_male_Asian_18,mask1.jpg
4256,original,young,male,wear,004430_male_Asian_18,mask5.jpg
4257,original,young,male,wear,004430_male_Asian_18,mask2.jpg
4258,original,young,male,normal,004430_male_Asian_18,normal.jpg
4259,original,young,male,wear,004430_male_Asian_18,mask3.jpg
4260,original,young,male,wear,004430_male_Asian_18,mask4.jpg
4261,original,young,male,incorrect,004430_male_Asian_18,incorrect_mask.jpg
4262,original,young,male,wear,004430_male_Asian_18,mask1.jpg
4263,original,young,female,wear,004433_female_Asian_23,mask5.jpg
4264,original,young,female,wear,004433_female_Asian_23,mask2.jpg
4265,original,young,female,normal,004433_female_Asian_23,normal.jpg
4266,original,young,female,wear,004433_female_Asian_23,mask3.jpg
4267,original,young,female,wear,004433_female_Asian_23,mask4.jpg
4268,original,young,female,incorrect,004433_female_Asian_23,incorrect_mask.jpg
4269,original,young,female,wear,004433_female_Asian_23,mask1.jpg
4270,original,young,male,wear,004436_male_Asian_22,mask5.jpg
4271,original,young,male,wear,004436_male_Asian_22,mask2.jpg
4272,original,young,male,normal,004436_male_Asian_22,normal.jpg
4273,original,young,male,wear,004436_male_Asian_22,mask3.jpg
4274,original,young,male,wear,004436_male_Asian_22,mask4.jpg
4275,original,young,male,incorrect,004436_male_Asian_22,incorrect_mask.jpg
4276,original,young,male,wear,004436_male_Asian_22,mask1.jpg
4277,original,young,female,wear,004439_female_Asian_22,mask5.jpg
4278,original,young,female,wear,004439_female_Asian_22,mask2.jpg
4279,original,young,female,normal,004439_female_Asian_22,normal.jpg
4280,original,young,female,wear,004439_female_Asian_22,mask3.jpg
4281,original,young,female,wear,004439_female_Asian_22,mask4.jpg
4282,original,young,female,incorrect,004439_female_Asian_22,incorrect_mask.jpg
4283,original,young,female,wear,004439_female_Asian_22,mask1.jpg
4284,original,young,female,wear,004440_female_Asian_25,mask5.jpg
4285,original,young,female,wear,004440_female_Asian_25,mask2.jpg
4286,original,young,female,normal,004440_female_Asian_25,normal.jpg
4287,original,young,female,wear,004440_female_Asian_25,mask3.jpg
4288,original,young,female,wear,004440_female_Asian_25,mask4.jpg
4289,original,young,female,incorrect,004440_female_Asian_25,incorrect_mask.jpg
4290,original,young,female,wear,004440_female_Asian_25,mask1.jpg
4291,original,young,male,wear,004444_male_Asian_25,mask5.jpg
4292,original,young,male,wear,004444_male_Asian_25,mask2.jpg
4293,original,young,male,normal,004444_male_Asian_25,normal.jpg
4294,original,young,male,wear,004444_male_Asian_25,mask3.jpg
4295,original,young,male,wear,004444_male_Asian_25,mask4.jpg
4296,original,young,male,incorrect,004444_male_Asian_25,incorrect_mask.jpg
4297,original,young,male,wear,004444_male_Asian_25,mask1.jpg
4298,original,young,male,wear,004447_male_Asian_24,mask5.jpg
4299,original,young,male,wear,004447_male_Asian_24,mask2.jpg
4300,original,young,male,normal,004447_male_Asian_24,normal.jpg
4301,original,young,male,wear,004447_male_Asian_24,mask3.jpg
4302,original,young,male,wear,004447_male_Asian_24,mask4.jpg
4303,original,young,male,incorrect,004447_male_Asian_24,incorrect_mask.jpg
4304,original,young,male,wear,004447_male_Asian_24,mask1.jpg
4305,original,young,male,wear,004448_male_Asian_24,mask5.jpg
4306,original,young,male,wear,004448_male_Asian_24,mask2.jpg
4307,original,young,male,normal,004448_male_Asian_24,normal.jpg
4308,original,young,male,wear,004448_male_Asian_24,mask3.jpg
4309,original,young,male,wear,004448_male_Asian_24,mask4.jpg
4310,original,young,male,incorrect,004448_male_Asian_24,incorrect_mask.jpg
4311,original,young,male,wear,004448_male_Asian_24,mask1.jpg
4312,original,young,male,wear,004450_male_Asian_22,mask5.jpg
4313,original,young,male,wear,004450_male_Asian_22,mask2.jpg
4314,original,young,male,normal,004450_male_Asian_22,normal.jpg
4315,original,young,male,wear,004450_male_Asian_22,mask3.jpg
4316,original,young,male,wear,004450_male_Asian_22,mask4.jpg
4317,original,young,male,incorrect,004450_male_Asian_22,incorrect_mask.jpg
4318,original,young,male,wear,004450_male_Asian_22,mask1.jpg
4319,original,young,male,wear,004469_male_Asian_25,mask5.jpg
4320,original,young,male,wear,004469_male_Asian_25,mask2.jpg
4321,original,young,male,normal,004469_male_Asian_25,normal.jpg
4322,original,young,male,wear,004469_male_Asian_25,mask3.jpg
4323,original,young,male,wear,004469_male_Asian_25,mask4.jpg
4324,original,young,male,incorrect,004469_male_Asian_25,incorrect_mask.jpg
4325,original,young,male,wear,004469_male_Asian_25,mask1.jpg
4326,original,young,female,wear,004471_female_Asian_20,mask5.jpg
4327,original,young,female,wear,004471_female_Asian_20,mask2.jpg
4328,original,young,female,normal,004471_female_Asian_20,normal.jpg
4329,original,young,female,wear,004471_female_Asian_20,mask3.jpg
4330,original,young,female,wear,004471_female_Asian_20,mask4.jpg
4331,original,young,female,incorrect,004471_female_Asian_20,incorrect_mask.jpg
4332,original,young,female,wear,004471_female_Asian_20,mask1.jpg
4333,original,young,male,wear,004475_male_Asian_25,mask5.jpg
4334,original,young,male,wear,004475_male_Asian_25,mask2.jpg
4335,original,young,male,normal,004475_male_Asian_25,normal.jpg
4336,original,young,male,wear,004475_male_Asian_25,mask3.jpg
4337,original,young,male,wear,004475_male_Asian_25,mask4.jpg
4338,original,young,male,incorrect,004475_male_Asian_25,incorrect_mask.jpg
4339,original,young,male,wear,004475_male_Asian_25,mask1.jpg
4340,original,young,male,wear,004481_male_Asian_29,mask5.jpg
4341,original,young,male,wear,004481_male_Asian_29,mask2.jpg
4342,original,young,male,normal,004481_male_Asian_29,normal.jpg
4343,original,young,male,wear,004481_male_Asian_29,mask3.jpg
4344,original,young,male,wear,004481_male_Asian_29,mask4.jpg
4345,original,young,male,incorrect,004481_male_Asian_29,incorrect_mask.jpg
4346,original,young,male,wear,004481_male_Asian_29,mask1.jpg
4347,original,young,male,wear,004483_male_Asian_19,mask5.jpg
4348,original,young,male,wear,004483_male_Asian_19,mask2.jpg
4349,original,young,male,normal,004483_male_Asian_19,normal.jpg
4350,original,young,male,wear,004483_male_Asian_19,mask3.jpg
4351,original,young,male,wear,004483_male_Asian_19,mask4.jpg
4352,original,young,male,incorrect,004483_male_Asian_19,incorrect_mask.jpg
4353,original,young,male,wear,004483_male_Asian_19,mask1.jpg
4354,original,young,male,wear,004484_male_Asian_20,mask5.jpg
4355,original,young,male,wear,004484_male_Asian_20,mask2.jpg
4356,original,young,male,normal,004484_male_Asian_20,normal.jpg
4357,original,young,male,wear,004484_male_Asian_20,mask3.jpg
4358,original,young,male,wear,004484_male_Asian_20,mask4.jpg
4359,original,young,male,incorrect,004484_male_Asian_20,incorrect_mask.jpg
4360,original,young,male,wear,004484_male_Asian_20,mask1.jpg
4361,original,young,male,wear,004486_male_Asian_20,mask5.jpg
4362,original,young,male,wear,004486_male_Asian_20,mask2.jpg
4363,original,young,male,normal,004486_male_Asian_20,normal.jpg
4364,original,young,male,wear,004486_male_Asian_20,mask3.jpg
4365,original,young,male,wear,004486_male_Asian_20,mask4.jpg
4366,original,young,male,incorrect,004486_male_Asian_20,incorrect_mask.jpg
4367,original,young,male,wear,004486_male_Asian_20,mask1.jpg
4368,original,young,male,wear,004487_male_Asian_18,mask5.jpg
4369,original,young,male,wear,004487_male_Asian_18,mask2.jpg
4370,original,young,male,normal,004487_male_Asian_18,normal.jpg
4371,original,young,male,wear,004487_male_Asian_18,mask3.jpg
4372,original,young,male,wear,004487_male_Asian_18,mask4.jpg
4373,original,young,male,incorrect,004487_male_Asian_18,incorrect_mask.jpg
4374,original,young,male,wear,004487_male_Asian_18,mask1.jpg
4375,original,young,male,wear,004488_male_Asian_23,mask5.jpg
4376,original,young,male,wear,004488_male_Asian_23,mask2.jpg
4377,original,young,male,normal,004488_male_Asian_23,normal.jpg
4378,original,young,male,wear,004488_male_Asian_23,mask3.jpg
4379,original,young,male,wear,004488_male_Asian_23,mask4.jpg
4380,original,young,male,incorrect,004488_male_Asian_23,incorrect_mask.jpg
4381,original,young,male,wear,004488_male_Asian_23,mask1.jpg
4382,original,young,male,wear,004489_male_Asian_23,mask5.jpg
4383,original,young,male,wear,004489_male_Asian_23,mask2.jpg
4384,original,young,male,normal,004489_male_Asian_23,normal.jpg
4385,original,young,male,wear,004489_male_Asian_23,mask3.jpg
4386,original,young,male,wear,004489_male_Asian_23,mask4.jpg
4387,original,young,male,incorrect,004489_male_Asian_23,incorrect_mask.jpg
4388,original,young,male,wear,004489_male_Asian_23,mask1.jpg
4389,original,young,male,wear,004490_male_Asian_21,mask5.jpg
4390,original,young,male,wear,004490_male_Asian_21,mask2.jpg
4391,original,young,male,normal,004490_male_Asian_21,normal.jpg
4392,original,young,male,wear,004490_male_Asian_21,mask3.jpg
4393,original,young,male,wear,004490_male_Asian_21,mask4.jpg
4394,original,young,male,incorrect,004490_male_Asian_21,incorrect_mask.jpg
4395,original,young,male,wear,004490_male_Asian_21,mask1.jpg
4396,original,young,female,wear,005001_female_Asian_28,mask5.jpg
4397,original,young,female,wear,005001_female_Asian_28,mask2.jpg
4398,original,young,female,normal,005001_female_Asian_28,normal.jpg
4399,original,young,female,wear,005001_female_Asian_28,mask3.jpg
4400,original,young,female,wear,005001_female_Asian_28,mask4.jpg
4401,original,young,female,incorrect,005001_female_Asian_28,incorrect_mask.jpg
4402,original,young,female,wear,005001_female_Asian_28,mask1.jpg
4403,original,young,female,wear,005002_female_Asian_28,mask5.jpg
4404,original,young,female,wear,005002_female_Asian_28,mask2.jpg
4405,original,young,female,normal,005002_female_Asian_28,normal.jpg
4406,original,young,female,wear,005002_female_Asian_28,mask3.jpg
4407,original,young,female,wear,005002_female_Asian_28,mask4.jpg
4408,original,young,female,incorrect,005002_female_Asian_28,incorrect_mask.jpg
4409,original,young,female,wear,005002_female_Asian_28,mask1.jpg
4410,original,young,female,wear,005005_female_Asian_28,mask5.jpg
4411,original,young,female,wear,005005_female_Asian_28,mask2.jpg
4412,original,young,female,normal,005005_female_Asian_28,normal.jpg
4413,original,young,female,wear,005005_female_Asian_28,mask3.jpg
4414,original,young,female,wear,005005_female_Asian_28,mask4.jpg
4415,original,young,female,incorrect,005005_female_Asian_28,incorrect_mask.jpg
4416,original,young,female,wear,005005_female_Asian_28,mask1.jpg
4417,original,young,female,wear,005010_female_Asian_27,mask5.jpg
4418,original,young,female,wear,005010_female_Asian_27,mask2.jpg
4419,original,young,female,normal,005010_female_Asian_27,normal.jpg
4420,original,young,female,wear,005010_female_Asian_27,mask3.jpg
4421,original,young,female,wear,005010_female_Asian_27,mask4.jpg
4422,original,young,female,incorrect,005010_female_Asian_27,incorrect_mask.jpg
4423,original,young,female,wear,005010_female_Asian_27,mask1.jpg
4424,original,young,female,wear,005021_female_Asian_18,mask5.jpg
4425,original,young,female,wear,005021_female_Asian_18,mask2.jpg
4426,original,young,female,normal,005021_female_Asian_18,normal.jpg
4427,original,young,female,wear,005021_female_Asian_18,mask3.jpg
4428,original,young,female,wear,005021_female_Asian_18,mask4.jpg
4429,original,young,female,incorrect,005021_female_Asian_18,incorrect_mask.jpg
4430,original,young,female,wear,005021_female_Asian_18,mask1.jpg
4431,original,young,female,wear,005047_female_Asian_26,mask5.jpg
4432,original,young,female,wear,005047_female_Asian_26,mask2.jpg
4433,original,young,female,normal,005047_female_Asian_26,normal.jpg
4434,original,young,female,wear,005047_female_Asian_26,mask3.jpg
4435,original,young,female,wear,005047_female_Asian_26,mask4.jpg
4436,original,young,female,incorrect,005047_female_Asian_26,incorrect_mask.jpg
4437,original,young,female,wear,005047_female_Asian_26,mask1.jpg
4438,original,young,female,wear,005051_female_Asian_26,mask5.jpg
4439,original,young,female,wear,005051_female_Asian_26,mask2.jpg
4440,original,young,female,normal,005051_female_Asian_26,normal.jpg
4441,original,young,female,wear,005051_female_Asian_26,mask3.jpg
4442,original,young,female,wear,005051_female_Asian_26,mask4.jpg
4443,original,young,female,incorrect,005051_female_Asian_26,incorrect_mask.jpg
4444,original,young,female,wear,005051_female_Asian_26,mask1.jpg
4445,original,young,female,wear,005083_female_Asian_27,mask5.jpg
4446,original,young,female,wear,005083_female_Asian_27,mask2.jpg
4447,original,young,female,normal,005083_female_Asian_27,normal.jpg
4448,original,young,female,wear,005083_female_Asian_27,mask3.jpg
4449,original,young,female,wear,005083_female_Asian_27,mask4.jpg
4450,original,young,female,incorrect,005083_female_Asian_27,incorrect_mask.jpg
4451,original,young,female,wear,005083_female_Asian_27,mask1.jpg
4452,original,young,female,wear,005084_female_Asian_28,mask5.jpg
4453,original,young,female,wear,005084_female_Asian_28,mask2.jpg
4454,original,young,female,normal,005084_female_Asian_28,normal.jpg
4455,original,young,female,wear,005084_female_Asian_28,mask3.jpg
4456,original,young,female,wear,005084_female_Asian_28,mask4.jpg
4457,original,young,female,incorrect,005084_female_Asian_28,incorrect_mask.jpg
4458,original,young,female,wear,005084_female_Asian_28,mask1.jpg
4459,original,young,female,wear,005088_female_Asian_29,mask5.jpg
4460,original,young,female,wear,005088_female_Asian_29,mask2.jpg
4461,original,young,female,normal,005088_female_Asian_29,normal.jpg
4462,original,young,female,wear,005088_female_Asian_29,mask3.jpg
4463,original,young,female,wear,005088_female_Asian_29,mask4.jpg
4464,original,young,female,incorrect,005088_female_Asian_29,incorrect_mask.jpg
4465,original,young,female,wear,005088_female_Asian_29,mask1.jpg
4466,original,young,female,wear,005091_female_Asian_29,mask5.jpg
4467,original,young,female,wear,005091_female_Asian_29,mask2.jpg
4468,original,young,female,normal,005091_female_Asian_29,normal.jpg
4469,original,young,female,wear,005091_female_Asian_29,mask3.jpg
4470,original,young,female,wear,005091_female_Asian_29,mask4.jpg
4471,original,young,female,incorrect,005091_female_Asian_29,incorrect_mask.jpg
4472,original,young,female,wear,005091_female_Asian_29,mask1.jpg
4473,original,young,female,wear,005118_female_Asian_28,mask5.jpg
4474,original,young,female,wear,005118_female_Asian_28,mask2.jpg
4475,original,young,female,normal,005118_female_Asian_28,normal.jpg
4476,original,young,female,wear,005118_female_Asian_28,mask3.jpg
4477,original,young,female,wear,005118_female_Asian_28,mask4.jpg
4478,original,young,female,incorrect,005118_female_Asian_28,incorrect_mask.jpg
4479,original,young,female,wear,005118_female_Asian_28,mask1.jpg
4480,original,young,male,wear,005119_male_Asian_19,mask5.jpg
4481,original,young,male,wear,005119_male_Asian_19,mask2.jpg
4482,original,young,male,normal,005119_male_Asian_19,normal.jpg
4483,original,young,male,wear,005119_male_Asian_19,mask3.jpg
4484,original,young,male,wear,005119_male_Asian_19,mask4.jpg
4485,original,young,male,incorrect,005119_male_Asian_19,incorrect_mask.jpg
4486,original,young,male,wear,005119_male_Asian_19,mask1.jpg
4487,original,young,female,wear,005120_female_Asian_28,mask5.jpg
4488,original,young,female,wear,005120_female_Asian_28,mask2.jpg
4489,original,young,female,normal,005120_female_Asian_28,normal.jpg
4490,original,young,female,wear,005120_female_Asian_28,mask3.jpg
4491,original,young,female,wear,005120_female_Asian_28,mask4.jpg
4492,original,young,female,incorrect,005120_female_Asian_28,incorrect_mask.jpg
4493,original,young,female,wear,005120_female_Asian_28,mask1.jpg
4494,original,young,female,wear,005130_female_Asian_29,mask5.jpg
4495,original,young,female,wear,005130_female_Asian_29,mask2.jpg
4496,original,young,female,normal,005130_female_Asian_29,normal.jpg
4497,original,young,female,wear,005130_female_Asian_29,mask3.jpg
4498,original,young,female,wear,005130_female_Asian_29,mask4.jpg
4499,original,young,female,incorrect,005130_female_Asian_29,incorrect_mask.jpg
4500,original,young,female,wear,005130_female_Asian_29,mask1.jpg
4501,original,young,male,wear,005137_male_Asian_29,mask5.jpg
4502,original,young,male,wear,005137_male_Asian_29,mask2.jpg
4503,original,young,male,normal,005137_male_Asian_29,normal.jpg
4504,original,young,male,wear,005137_male_Asian_29,mask3.jpg
4505,original,young,male,wear,005137_male_Asian_29,mask4.jpg
