id,gender,age,path,mask
000716,1,19,000716_male_Asian_51,mask4
000716,1,19,000716_male_Asian_51,mask5
000716,1,19,000716_male_Asian_51,normal
000716,1,19,000716_male_Asian_51,incorrect_mask
000717,1,19,000717_female_Asian_51,mask1
000717,1,19,000717_female_Asian_51,mask2
000717,1,19,000717_female_Asian_51,mask3
000717,1,19,000717_female_Asian_51,mask4
000717,1,19,000717_female_Asian_51,mask5
000717,1,19,000717_female_Asian_51,normal
000717,1,19,000717_female_Asian_51,incorrect_mask
000718,1,19,000718_female_Asian_56,mask1
000718,1,19,000718_female_Asian_56,mask2
000718,1,19,000718_female_Asian_56,mask3
000718,1,19,000718_female_Asian_56,mask4
000718,1,19,000718_female_Asian_56,mask5
000718,1,19,000718_female_Asian_56,normal
000718,1,19,000718_female_Asian_56,incorrect_mask
000719,1,19,000719_female_Asian_53,mask1
000719,1,19,000719_female_Asian_53,mask2
000719,1,19,000719_female_Asian_53,mask3
000719,1,19,000719_female_Asian_53,mask4
000719,1,19,000719_female_Asian_53,mask5
000719,1,19,000719_female_Asian_53,normal
000719,1,19,000719_female_Asian_53,incorrect_mask
000720,1,19,000720_female_Asian_56,mask1
000720,1,19,000720_female_Asian_56,mask2
000720,1,19,000720_female_Asian_56,mask3
000720,1,19,000720_female_Asian_56,mask4
000720,1,19,000720_female_Asian_56,mask5
000720,1,19,000720_female_Asian_56,normal
000720,1,19,000720_female_Asian_56,incorrect_mask
000721,1,19,000721_female_Asian_53,mask1
000721,1,19,000721_female_Asian_53,mask2
000721,1,19,000721_female_Asian_53,mask3
000721,1,19,000721_female_Asian_53,mask4
000721,1,19,000721_female_Asian_53,mask5
000721,1,19,000721_female_Asian_53,normal
000721,1,19,000721_female_Asian_53,incorrect_mask
000722,1,19,000722_female_Asian_56,mask1
000722,1,19,000722_female_Asian_56,mask2
000722,1,19,000722_female_Asian_56,mask3
000722,1,19,000722_female_Asian_56,mask4
000722,1,19,000722_female_Asian_56,mask5
000722,1,19,000722_female_Asian_56,normal
000722,1,19,000722_female_Asian_56,incorrect_mask
000723,1,19,000723_female_Asian_56,mask1
000723,1,19,000723_female_Asian_56,mask2
000723,1,19,000723_female_Asian_56,mask3
000723,1,19,000723_female_Asian_56,mask4
000723,1,19,000723_female_Asian_56,mask5
000723,1,19,000723_female_Asian_56,normal
000723,1,19,000723_female_Asian_56,incorrect_mask
000724,1,19,000724_female_Asian_57,mask1
000724,1,19,000724_female_Asian_57,mask2
000724,1,19,000724_female_Asian_57,mask3
000724,1,19,000724_female_Asian_57,mask4
000724,1,19,000724_female_Asian_57,mask5
000724,1,19,000724_female_Asian_57,normal
000724,1,19,000724_female_Asian_57,incorrect_mask
000725,1,19,000725_female_Asian_50,mask1
000725,1,19,000725_female_Asian_50,mask2
000725,1,19,000725_female_Asian_50,mask3
000725,1,19,000725_female_Asian_50,mask4
000725,1,19,000725_female_Asian_50,mask5
000725,1,19,000725_female_Asian_50,normal
000725,1,19,000725_female_Asian_50,incorrect_mask
000726,1,19,000726_female_Asian_56,mask1
000726,1,19,000726_female_Asian_56,mask2
000726,1,19,000726_female_Asian_56,mask3
000726,1,19,000726_female_Asian_56,mask4
000726,1,19,000726_female_Asian_56,mask5
000726,1,19,000726_female_Asian_56,normal
000726,1,19,000726_female_Asian_56,incorrect_mask
000728,1,19,000728_female_Asian_58,mask1
000728,1,19,000728_female_Asian_58,mask2
000728,1,19,000728_female_Asian_58,mask3
000728,1,19,000728_female_Asian_58,mask4
000728,1,19,000728_female_Asian_58,mask5
000728,1,19,000728_female_Asian_58,normal
000728,1,19,000728_female_Asian_58,incorrect_mask
000729,1,19,000729_female_Asian_52,mask1
000729,1,19,000729_female_Asian_52,mask2
000729,1,19,000729_female_Asian_52,mask3
000729,1,19,000729_female_Asian_52,mask4
000729,1,19,000729_female_Asian_52,mask5
000729,1,19,000729_female_Asian_52,normal
000729,1,19,000729_female_Asian_52,incorrect_mask
000730,1,19,000730_female_Asian_51,mask1
000730,1,19,000730_female_Asian_51,mask2
000730,1,19,000730_female_Asian_51,mask3
000730,1,19,000730_female_Asian_51,mask4
000730,1,19,000730_female_Asian_51,mask5
000730,1,19,000730_female_Asian_51,normal
000730,1,19,000730_female_Asian_51,incorrect_mask
000731,1,19,000731_male_Asian_58,mask1
000731,1,19,000731_male_Asian_58,mask2
000731,1,19,000731_male_Asian_58,mask3
000731,1,19,000731_male_Asian_58,mask4
000731,1,19,000731_male_Asian_58,mask5
000731,1,19,000731_male_Asian_58,normal
000731,1,19,000731_male_Asian_58,incorrect_mask
000732,1,19,000732_female_Asian_54,mask1
000732,1,19,000732_female_Asian_54,mask2
000732,1,19,000732_female_Asian_54,mask3
000732,1,19,000732_female_Asian_54,mask4
000732,1,19,000732_female_Asian_54,mask5
000732,1,19,000732_female_Asian_54,normal
000732,1,19,000732_female_Asian_54,incorrect_mask
000733,1,19,000733_female_Asian_56,mask1
000733,1,19,000733_female_Asian_56,mask2
000733,1,19,000733_female_Asian_56,mask3
000733,1,19,000733_female_Asian_56,mask4
000733,1,19,000733_female_Asian_56,mask5
000733,1,19,000733_female_Asian_56,normal
000733,1,19,000733_female_Asian_56,incorrect_mask
000735,1,19,000735_female_Asian_51,mask1
000735,1,19,000735_female_Asian_51,mask2
000735,1,19,000735_female_Asian_51,mask3
000735,1,19,000735_female_Asian_51,mask4
000735,1,19,000735_female_Asian_51,mask5
000735,1,19,000735_female_Asian_51,normal
000735,1,19,000735_female_Asian_51,incorrect_mask
000736,1,19,000736_female_Asian_53,mask1
000736,1,19,000736_female_Asian_53,mask2
000736,1,19,000736_female_Asian_53,mask3
000736,1,19,000736_female_Asian_53,mask4
000736,1,19,000736_female_Asian_53,mask5
000736,1,19,000736_female_Asian_53,normal
000736,1,19,000736_female_Asian_53,incorrect_mask
000737,1,19,000737_female_Asian_56,mask1
000737,1,19,000737_female_Asian_56,mask2
000737,1,19,000737_female_Asian_56,mask3
000737,1,19,000737_female_Asian_56,mask4
000737,1,19,000737_female_Asian_56,mask5
000737,1,19,000737_female_Asian_56,normal
000737,1,19,000737_female_Asian_56,incorrect_mask
000738,1,19,000738_female_Asian_53,mask1
000738,1,19,000738_female_Asian_53,mask2
000738,1,19,000738_female_Asian_53,mask3
000738,1,19,000738_female_Asian_53,mask4
000738,1,19,000738_female_Asian_53,mask5
000738,1,19,000738_female_Asian_53,normal
000738,1,19,000738_female_Asian_53,incorrect_mask
000739,1,19,000739_female_Asian_52,mask1
000739,1,19,000739_female_Asian_52,mask2
000739,1,19,000739_female_Asian_52,mask3
000739,1,19,000739_female_Asian_52,mask4
000739,1,19,000739_female_Asian_52,mask5
000739,1,19,000739_female_Asian_52,normal
000739,1,19,000739_female_Asian_52,incorrect_mask
000740,1,19,000740_female_Asian_52,mask1
000740,1,19,000740_female_Asian_52,mask2
000740,1,19,000740_female_Asian_52,mask3
000740,1,19,000740_female_Asian_52,mask4
000740,1,19,000740_female_Asian_52,mask5
000740,1,19,000740_female_Asian_52,normal
000740,1,19,000740_female_Asian_52,incorrect_mask
000741,1,19,000741_female_Asian_50,mask1
000741,1,19,000741_female_Asian_50,mask2
000741,1,19,000741_female_Asian_50,mask3
000741,1,19,000741_female_Asian_50,mask4
000741,1,19,000741_female_Asian_50,mask5
000741,1,19,000741_female_Asian_50,normal
000741,1,19,000741_female_Asian_50,incorrect_mask
000742,1,19,000742_female_Asian_58,mask1
000742,1,19,000742_female_Asian_58,mask2
000742,1,19,000742_female_Asian_58,mask3
000742,1,19,000742_female_Asian_58,mask4
000742,1,19,000742_female_Asian_58,mask5
000742,1,19,000742_female_Asian_58,normal
000742,1,19,000742_female_Asian_58,incorrect_mask
000743,1,19,000743_female_Asian_51,mask1
000743,1,19,000743_female_Asian_51,mask2
000743,1,19,000743_female_Asian_51,mask3
000743,1,19,000743_female_Asian_51,mask4
000743,1,19,000743_female_Asian_51,mask5
000743,1,19,000743_female_Asian_51,normal
000743,1,19,000743_female_Asian_51,incorrect_mask
000745,1,19,000745_female_Asian_51,mask1
000745,1,19,000745_female_Asian_51,mask2
000745,1,19,000745_female_Asian_51,mask3
000745,1,19,000745_female_Asian_51,mask4
000745,1,19,000745_female_Asian_51,mask5
000745,1,19,000745_female_Asian_51,normal
000745,1,19,000745_female_Asian_51,incorrect_mask
000746,1,19,000746_female_Asian_53,mask1
000746,1,19,000746_female_Asian_53,mask2
000746,1,19,000746_female_Asian_53,mask3
000746,1,19,000746_female_Asian_53,mask4
000746,1,19,000746_female_Asian_53,mask5
000746,1,19,000746_female_Asian_53,normal
000746,1,19,000746_female_Asian_53,incorrect_mask
000747,1,19,000747_female_Asian_52,mask1
000747,1,19,000747_female_Asian_52,mask2
000747,1,19,000747_female_Asian_52,mask3
000747,1,19,000747_female_Asian_52,mask4
000747,1,19,000747_female_Asian_52,mask5
000747,1,19,000747_female_Asian_52,normal
000747,1,19,000747_female_Asian_52,incorrect_mask
000748,1,19,000748-1_female_Asian_54,mask1
000748,1,19,000748-1_female_Asian_54,mask2
000748,1,19,000748-1_female_Asian_54,mask3
000748,1,19,000748-1_female_Asian_54,mask4
000748,1,19,000748-1_female_Asian_54,mask5
000748,1,19,000748-1_female_Asian_54,normal
000748,1,19,000748-1_female_Asian_54,incorrect_mask
000748-1,1,19,000748_female_Asian_55,mask1
000748-1,1,19,000748_female_Asian_55,mask2
000748-1,1,19,000748_female_Asian_55,mask3
000748-1,1,19,000748_female_Asian_55,mask4
000748-1,1,19,000748_female_Asian_55,mask5
000748-1,1,19,000748_female_Asian_55,normal
000748-1,1,19,000748_female_Asian_55,incorrect_mask
000750,1,19,000750_female_Asian_52,mask1
000750,1,19,000750_female_Asian_52,mask2
000750,1,19,000750_female_Asian_52,mask3
000750,1,19,000750_female_Asian_52,mask4
000750,1,19,000750_female_Asian_52,mask5
000750,1,19,000750_female_Asian_52,normal
000750,1,19,000750_female_Asian_52,incorrect_mask
000751,1,19,000751_female_Asian_56,mask1
000751,1,19,000751_female_Asian_56,mask2
000751,1,19,000751_female_Asian_56,mask3
000751,1,19,000751_female_Asian_56,mask4
000751,1,19,000751_female_Asian_56,mask5
000751,1,19,000751_female_Asian_56,normal
000751,1,19,000751_female_Asian_56,incorrect_mask
000754,1,19,000754_female_Asian_50,mask1
000754,1,19,000754_female_Asian_50,mask2
000754,1,19,000754_female_Asian_50,mask3
000754,1,19,000754_female_Asian_50,mask4
000754,1,19,000754_female_Asian_50,mask5
000754,1,19,000754_female_Asian_50,normal
000754,1,19,000754_female_Asian_50,incorrect_mask
000755,1,19,000755_female_Asian_53,mask1
000755,1,19,000755_female_Asian_53,mask2
000755,1,19,000755_female_Asian_53,mask3
000755,1,19,000755_female_Asian_53,mask4
000755,1,19,000755_female_Asian_53,mask5
000755,1,19,000755_female_Asian_53,normal
000755,1,19,000755_female_Asian_53,incorrect_mask
000758,1,19,000758_female_Asian_56,mask1
000758,1,19,000758_female_Asian_56,mask2
000758,1,19,000758_female_Asian_56,mask3
000758,1,19,000758_female_Asian_56,mask4
000758,1,19,000758_female_Asian_56,mask5
000758,1,19,000758_female_Asian_56,normal
000758,1,19,000758_female_Asian_56,incorrect_mask
000759,1,19,000759_female_Asian_57,mask1
000759,1,19,000759_female_Asian_57,mask2
000759,1,19,000759_female_Asian_57,mask3
000759,1,19,000759_female_Asian_57,mask4
000759,1,19,000759_female_Asian_57,mask5
000759,1,19,000759_female_Asian_57,normal
000759,1,19,000759_female_Asian_57,incorrect_mask
000760,1,19,000760_female_Asian_50,mask1
000760,1,19,000760_female_Asian_50,mask2
000760,1,19,000760_female_Asian_50,mask3
000760,1,19,000760_female_Asian_50,mask4
000760,1,19,000760_female_Asian_50,mask5
000760,1,19,000760_female_Asian_50,normal
000760,1,19,000760_female_Asian_50,incorrect_mask
000763,1,19,000763_female_Asian_55,mask1
000763,1,19,000763_female_Asian_55,mask2
000763,1,19,000763_female_Asian_55,mask3
000763,1,19,000763_female_Asian_55,mask4
000763,1,19,000763_female_Asian_55,mask5
000763,1,19,000763_female_Asian_55,normal
000763,1,19,000763_female_Asian_55,incorrect_mask
000764,1,19,000764_female_Asian_56,mask1
000764,1,19,000764_female_Asian_56,mask2
000764,1,19,000764_female_Asian_56,mask3
000764,1,19,000764_female_Asian_56,mask4
000764,1,19,000764_female_Asian_56,mask5
000764,1,19,000764_female_Asian_56,normal
000764,1,19,000764_female_Asian_56,incorrect_mask
000765,1,19,000765_female_Asian_57,mask1
000765,1,19,000765_female_Asian_57,mask2
000765,1,19,000765_female_Asian_57,mask3
000765,1,19,000765_female_Asian_57,mask4
000765,1,19,000765_female_Asian_57,mask5
000765,1,19,000765_female_Asian_57,normal
000765,1,19,000765_female_Asian_57,incorrect_mask
000766,1,19,000766_female_Asian_53,mask1
000766,1,19,000766_female_Asian_53,mask2
000766,1,19,000766_female_Asian_53,mask3
000766,1,19,000766_female_Asian_53,mask4
000766,1,19,000766_female_Asian_53,mask5
000766,1,19,000766_female_Asian_53,normal
000766,1,19,000766_female_Asian_53,incorrect_mask
000767,1,19,000767_female_Asian_56,mask1
000767,1,19,000767_female_Asian_56,mask2
000767,1,19,000767_female_Asian_56,mask3
000767,1,19,000767_female_Asian_56,mask4
000767,1,19,000767_female_Asian_56,mask5
000767,1,19,000767_female_Asian_56,normal
000767,1,19,000767_female_Asian_56,incorrect_mask
000768,1,19,000768_female_Asian_58,mask1
000768,1,19,000768_female_Asian_58,mask2
000768,1,19,000768_female_Asian_58,mask3
000768,1,19,000768_female_Asian_58,mask4
000768,1,19,000768_female_Asian_58,mask5
000768,1,19,000768_female_Asian_58,normal
000768,1,19,000768_female_Asian_58,incorrect_mask
000769,1,19,000769_female_Asian_56,mask1
000769,1,19,000769_female_Asian_56,mask2
000769,1,19,000769_female_Asian_56,mask3
000769,1,19,000769_female_Asian_56,mask4
000769,1,19,000769_female_Asian_56,mask5
000769,1,19,000769_female_Asian_56,normal
000769,1,19,000769_female_Asian_56,incorrect_mask
000770,1,19,000770_female_Asian_50,mask1
000770,1,19,000770_female_Asian_50,mask2
000770,1,19,000770_female_Asian_50,mask3
000770,1,19,000770_female_Asian_50,mask4
000770,1,19,000770_female_Asian_50,mask5
000770,1,19,000770_female_Asian_50,normal
000770,1,19,000770_female_Asian_50,incorrect_mask
000771,1,19,000771_female_Asian_58,mask1
000771,1,19,000771_female_Asian_58,mask2
000771,1,19,000771_female_Asian_58,mask3
000771,1,19,000771_female_Asian_58,mask4
000771,1,19,000771_female_Asian_58,mask5
000771,1,19,000771_female_Asian_58,normal
000771,1,19,000771_female_Asian_58,incorrect_mask
000772,1,19,000772_female_Asian_54,mask1
000772,1,19,000772_female_Asian_54,mask2
000772,1,19,000772_female_Asian_54,mask3
000772,1,19,000772_female_Asian_54,mask4
000772,1,19,000772_female_Asian_54,mask5
000772,1,19,000772_female_Asian_54,normal
000772,1,19,000772_female_Asian_54,incorrect_mask
000773,1,19,000773_female_Asian_57,mask1
000773,1,19,000773_female_Asian_57,mask2
000773,1,19,000773_female_Asian_57,mask3
000773,1,19,000773_female_Asian_57,mask4
000773,1,19,000773_female_Asian_57,mask5
000773,1,19,000773_female_Asian_57,normal
000773,1,19,000773_female_Asian_57,incorrect_mask
000775,1,19,000775_male_Asian_56,mask1
000775,1,19,000775_male_Asian_56,mask2
000775,1,19,000775_male_Asian_56,mask3
000775,1,19,000775_male_Asian_56,mask4
000775,1,19,000775_male_Asian_56,mask5
000775,1,19,000775_male_Asian_56,normal
000775,1,19,000775_male_Asian_56,incorrect_mask
000776,1,19,000776_female_Asian_57,mask1
000776,1,19,000776_female_Asian_57,mask2
000776,1,19,000776_female_Asian_57,mask3
000776,1,19,000776_female_Asian_57,mask4
000776,1,19,000776_female_Asian_57,mask5
000776,1,19,000776_female_Asian_57,normal
000776,1,19,000776_female_Asian_57,incorrect_mask
000778,1,19,000778_female_Asian_56,mask1
000778,1,19,000778_female_Asian_56,mask2
000778,1,19,000778_female_Asian_56,mask3
000778,1,19,000778_female_Asian_56,mask4
000778,1,19,000778_female_Asian_56,mask5
000778,1,19,000778_female_Asian_56,normal
000778,1,19,000778_female_Asian_56,incorrect_mask
000779,1,19,000779_female_Asian_50,mask1
000779,1,19,000779_female_Asian_50,mask2
000779,1,19,000779_female_Asian_50,mask3
000779,1,19,000779_female_Asian_50,mask4
000779,1,19,000779_female_Asian_50,mask5
000779,1,19,000779_female_Asian_50,normal
000779,1,19,000779_female_Asian_50,incorrect_mask
000781,1,19,000781_male_Asian_51,mask1
000781,1,19,000781_male_Asian_51,mask2
000781,1,19,000781_male_Asian_51,mask3
000781,1,19,000781_male_Asian_51,mask4
000781,1,19,000781_male_Asian_51,mask5
000781,1,19,000781_male_Asian_51,normal
000781,1,19,000781_male_Asian_51,incorrect_mask
000782,1,19,000782_female_Asian_58,mask1
000782,1,19,000782_female_Asian_58,mask2
000782,1,19,000782_female_Asian_58,mask3
000782,1,19,000782_female_Asian_58,mask4
000782,1,19,000782_female_Asian_58,mask5
000782,1,19,000782_female_Asian_58,normal
000782,1,19,000782_female_Asian_58,incorrect_mask
000783,1,19,000783_male_Asian_58,mask1
000783,1,19,000783_male_Asian_58,mask2
000783,1,19,000783_male_Asian_58,mask3
000783,1,19,000783_male_Asian_58,mask4
000783,1,19,000783_male_Asian_58,mask5
000783,1,19,000783_male_Asian_58,normal
000783,1,19,000783_male_Asian_58,incorrect_mask
000786,1,19,000786_female_Asian_50,mask1
000786,1,19,000786_female_Asian_50,mask2
000786,1,19,000786_female_Asian_50,mask3
000786,1,19,000786_female_Asian_50,mask4
000786,1,19,000786_female_Asian_50,mask5
000786,1,19,000786_female_Asian_50,normal
000786,1,19,000786_female_Asian_50,incorrect_mask
000789,1,19,000789_female_Asian_54,mask1
000789,1,19,000789_female_Asian_54,mask2
000789,1,19,000789_female_Asian_54,mask3
000789,1,19,000789_female_Asian_54,mask4
000789,1,19,000789_female_Asian_54,mask5
000789,1,19,000789_female_Asian_54,normal
000789,1,19,000789_female_Asian_54,incorrect_mask
000797,1,19,000797_female_Asian_56,mask1
000797,1,19,000797_female_Asian_56,mask2
000797,1,19,000797_female_Asian_56,mask3
000797,1,19,000797_female_Asian_56,mask4
000797,1,19,000797_female_Asian_56,mask5
000797,1,19,000797_female_Asian_56,normal
000797,1,19,000797_female_Asian_56,incorrect_mask
000799,1,19,000799_female_Asian_51,mask1
000799,1,19,000799_female_Asian_51,mask2
000799,1,19,000799_female_Asian_51,mask3
000799,1,19,000799_female_Asian_51,mask4
000799,1,19,000799_female_Asian_51,mask5
000799,1,19,000799_female_Asian_51,normal
000799,1,19,000799_female_Asian_51,incorrect_mask
000801,1,19,000801_male_Asian_59,mask1
000801,1,19,000801_male_Asian_59,mask2
000801,1,19,000801_male_Asian_59,mask3
000801,1,19,000801_male_Asian_59,mask4
000801,1,19,000801_male_Asian_59,mask5
000801,1,19,000801_male_Asian_59,normal
000801,1,19,000801_male_Asian_59,incorrect_mask
000802,1,19,000802_female_Asian_52,mask1
000802,1,19,000802_female_Asian_52,mask2
000802,1,19,000802_female_Asian_52,mask3
000802,1,19,000802_female_Asian_52,mask4
000802,1,19,000802_female_Asian_52,mask5
000802,1,19,000802_female_Asian_52,normal
000802,1,19,000802_female_Asian_52,incorrect_mask
000807,1,19,000807_male_Asian_59,mask1
000807,1,19,000807_male_Asian_59,mask2
000807,1,19,000807_male_Asian_59,mask3
000807,1,19,000807_male_Asian_59,mask4
000807,1,19,000807_male_Asian_59,mask5
000807,1,19,000807_male_Asian_59,normal
000807,1,19,000807_male_Asian_59,incorrect_mask
000808,1,19,000808_male_Asian_54,mask1
000808,1,19,000808_male_Asian_54,mask2
000808,1,19,000808_male_Asian_54,mask3
000808,1,19,000808_male_Asian_54,mask4
000808,1,19,000808_male_Asian_54,mask5
000808,1,19,000808_male_Asian_54,normal
000808,1,19,000808_male_Asian_54,incorrect_mask
000809,1,19,000809_male_Asian_51,mask1
000809,1,19,000809_male_Asian_51,mask2
000809,1,19,000809_male_Asian_51,mask3
000809,1,19,000809_male_Asian_51,mask4
000809,1,19,000809_male_Asian_51,mask5
000809,1,19,000809_male_Asian_51,normal
000809,1,19,000809_male_Asian_51,incorrect_mask
000810,1,19,000810_male_Asian_58,mask1
000810,1,19,000810_male_Asian_58,mask2
000810,1,19,000810_male_Asian_58,mask3
000810,1,19,000810_male_Asian_58,mask4
000810,1,19,000810_male_Asian_58,mask5
000810,1,19,000810_male_Asian_58,normal
000810,1,19,000810_male_Asian_58,incorrect_mask
000811,1,19,000811_male_Asian_55,mask1
000811,1,19,000811_male_Asian_55,mask2
000811,1,19,000811_male_Asian_55,mask3
000811,1,19,000811_male_Asian_55,mask4
000811,1,19,000811_male_Asian_55,mask5
000811,1,19,000811_male_Asian_55,normal
000811,1,19,000811_male_Asian_55,incorrect_mask
000812,1,19,000812_male_Asian_55,mask1
000812,1,19,000812_male_Asian_55,mask2
000812,1,19,000812_male_Asian_55,mask3
000812,1,19,000812_male_Asian_55,mask4
000812,1,19,000812_male_Asian_55,mask5
000812,1,19,000812_male_Asian_55,normal
000812,1,19,000812_male_Asian_55,incorrect_mask
000814,1,19,000814_male_Asian_56,mask1
000814,1,19,000814_male_Asian_56,mask2
000814,1,19,000814_male_Asian_56,mask3
000814,1,19,000814_male_Asian_56,mask4
000814,1,19,000814_male_Asian_56,mask5
000814,1,19,000814_male_Asian_56,normal
000814,1,19,000814_male_Asian_56,incorrect_mask
000815,1,19,000815_female_Asian_51,mask1
000815,1,19,000815_female_Asian_51,mask2
000815,1,19,000815_female_Asian_51,mask3
000815,1,19,000815_female_Asian_51,mask4
000815,1,19,000815_female_Asian_51,mask5
000815,1,19,000815_female_Asian_51,normal
000815,1,19,000815_female_Asian_51,incorrect_mask
000816,1,19,000816_female_Asian_54,mask1
000816,1,19,000816_female_Asian_54,mask2
000816,1,19,000816_female_Asian_54,mask3
000816,1,19,000816_female_Asian_54,mask4
000816,1,19,000816_female_Asian_54,mask5
000816,1,19,000816_female_Asian_54,normal
000816,1,19,000816_female_Asian_54,incorrect_mask
000817,1,19,000817_female_Asian_52,mask1
000817,1,19,000817_female_Asian_52,mask2
000817,1,19,000817_female_Asian_52,mask3
000817,1,19,000817_female_Asian_52,mask4
000817,1,19,000817_female_Asian_52,mask5
000817,1,19,000817_female_Asian_52,normal
000817,1,19,000817_female_Asian_52,incorrect_mask
000818,1,19,000818_female_Asian_52,mask1
000818,1,19,000818_female_Asian_52,mask2
000818,1,19,000818_female_Asian_52,mask3
000818,1,19,000818_female_Asian_52,mask4
000818,1,19,000818_female_Asian_52,mask5
000818,1,19,000818_female_Asian_52,normal
000818,1,19,000818_female_Asian_52,incorrect_mask
000819,1,19,000819_female_Asian_57,mask1
000819,1,19,000819_female_Asian_57,mask2
000819,1,19,000819_female_Asian_57,mask3
000819,1,19,000819_female_Asian_57,mask4
000819,1,19,000819_female_Asian_57,mask5
000819,1,19,000819_female_Asian_57,normal
000819,1,19,000819_female_Asian_57,incorrect_mask
000820,1,19,000820_female_Asian_51,mask1
000820,1,19,000820_female_Asian_51,mask2
000820,1,19,000820_female_Asian_51,mask3
000820,1,19,000820_female_Asian_51,mask4
000820,1,19,000820_female_Asian_51,mask5
000820,1,19,000820_female_Asian_51,normal
000820,1,19,000820_female_Asian_51,incorrect_mask
000821,1,19,000821_male_Asian_56,mask1
000821,1,19,000821_male_Asian_56,mask2
000821,1,19,000821_male_Asian_56,mask3
000821,1,19,000821_male_Asian_56,mask4
000821,1,19,000821_male_Asian_56,mask5
000821,1,19,000821_male_Asian_56,normal
000821,1,19,000821_male_Asian_56,incorrect_mask
000824,1,19,000824_female_Asian_55,mask1
000824,1,19,000824_female_Asian_55,mask2
000824,1,19,000824_female_Asian_55,mask3
000824,1,19,000824_female_Asian_55,mask4
000824,1,19,000824_female_Asian_55,mask5
000824,1,19,000824_female_Asian_55,normal
000824,1,19,000824_female_Asian_55,incorrect_mask
000825,1,19,000825_male_Asian_53,mask1
000825,1,19,000825_male_Asian_53,mask2
000825,1,19,000825_male_Asian_53,mask3
000825,1,19,000825_male_Asian_53,mask4
000825,1,19,000825_male_Asian_53,mask5
000825,1,19,000825_male_Asian_53,normal
000825,1,19,000825_male_Asian_53,incorrect_mask
000826,1,19,000826_female_Asian_55,mask1
000826,1,19,000826_female_Asian_55,mask2
000826,1,19,000826_female_Asian_55,mask3
000826,1,19,000826_female_Asian_55,mask4
000826,1,19,000826_female_Asian_55,mask5
000826,1,19,000826_female_Asian_55,normal
000826,1,19,000826_female_Asian_55,incorrect_mask
000827,1,19,000827_female_Asian_55,mask1
000827,1,19,000827_female_Asian_55,mask2
000827,1,19,000827_female_Asian_55,mask3
000827,1,19,000827_female_Asian_55,mask4
000827,1,19,000827_female_Asian_55,mask5
000827,1,19,000827_female_Asian_55,normal
000827,1,19,000827_female_Asian_55,incorrect_mask
000829,1,19,000829_female_Asian_55,mask1
000829,1,19,000829_female_Asian_55,mask2
000829,1,19,000829_female_Asian_55,mask3
000829,1,19,000829_female_Asian_55,mask4
000829,1,19,000829_female_Asian_55,mask5
000829,1,19,000829_female_Asian_55,normal
000829,1,19,000829_female_Asian_55,incorrect_mask
000830,1,19,000830_female_Asian_55,mask1
000830,1,19,000830_female_Asian_55,mask2
000830,1,19,000830_female_Asian_55,mask3
000830,1,19,000830_female_Asian_55,mask4
000830,1,19,000830_female_Asian_55,mask5
000830,1,19,000830_female_Asian_55,normal
000830,1,19,000830_female_Asian_55,incorrect_mask
000831,1,19,000831_female_Asian_55,mask1
000831,1,19,000831_female_Asian_55,mask2
000831,1,19,000831_female_Asian_55,mask3
000831,1,19,000831_female_Asian_55,mask4
000831,1,19,000831_female_Asian_55,mask5
000831,1,19,000831_female_Asian_55,normal
000831,1,19,000831_female_Asian_55,incorrect_mask
000900,1,19,000900_female_Asian_48,mask1
000900,1,19,000900_female_Asian_48,mask2
000900,1,19,000900_female_Asian_48,mask3
000900,1,19,000900_female_Asian_48,mask4
000900,1,19,000900_female_Asian_48,mask5
000900,1,19,000900_female_Asian_48,normal
000900,1,19,000900_female_Asian_48,incorrect_mask
000901,1,19,000901_female_Asian_49,mask1
000901,1,19,000901_female_Asian_49,mask2
000901,1,19,000901_female_Asian_49,mask3
000901,1,19,000901_female_Asian_49,mask4
000901,1,19,000901_female_Asian_49,mask5
000901,1,19,000901_female_Asian_49,normal
000901,1,19,000901_female_Asian_49,incorrect_mask
001002,1,19,001002_female_Asian_42,mask1
001002,1,19,001002_female_Asian_42,mask2
001002,1,19,001002_female_Asian_42,mask3
001002,1,19,001002_female_Asian_42,mask4
001002,1,19,001002_female_Asian_42,mask5
001002,1,19,001002_female_Asian_42,normal
001002,1,19,001002_female_Asian_42,incorrect_mask
001003,1,19,001003_male_Asian_24,mask1
001003,1,19,001003_male_Asian_24,mask2
001003,1,19,001003_male_Asian_24,mask3
001003,1,19,001003_male_Asian_24,mask4
001003,1,19,001003_male_Asian_24,mask5
001003,1,19,001003_male_Asian_24,normal
001003,1,19,001003_male_Asian_24,incorrect_mask
001004,1,19,001004_female_Asian_23,mask1
001004,1,19,001004_female_Asian_23,mask2
001004,1,19,001004_female_Asian_23,mask3
001004,1,19,001004_female_Asian_23,mask4
001004,1,19,001004_female_Asian_23,mask5
001004,1,19,001004_female_Asian_23,normal
001004,1,19,001004_female_Asian_23,incorrect_mask
001005,1,19,001005_male_Asian_24,mask1
001005,1,19,001005_male_Asian_24,mask2
001005,1,19,001005_male_Asian_24,mask3
001005,1,19,001005_male_Asian_24,mask4
001005,1,19,001005_male_Asian_24,mask5
001005,1,19,001005_male_Asian_24,normal
001005,1,19,001005_male_Asian_24,incorrect_mask
001006,1,19,001006_female_Asian_19,mask1
001006,1,19,001006_female_Asian_19,mask2
