id,gender,age,path,mask,mask_1
001071,1,19,001071_male_Asian_45,normal,0
001071,1,19,001071_male_Asian_45,incorrect_mask,2
001072,1,19,001072_female_Asian_25,mask1,1
001072,1,19,001072_female_Asian_25,mask2,1
001072,1,19,001072_female_Asian_25,mask3,1
001072,1,19,001072_female_Asian_25,mask4,1
001072,1,19,001072_female_Asian_25,mask5,1
001072,1,19,001072_female_Asian_25,normal,0
001072,1,19,001072_female_Asian_25,incorrect_mask,2
001073,1,19,001073_female_Asian_25,mask1,1
001073,1,19,001073_female_Asian_25,mask2,1
001073,1,19,001073_female_Asian_25,mask3,1
001073,1,19,001073_female_Asian_25,mask4,1
001073,1,19,001073_female_Asian_25,mask5,1
001073,1,19,001073_female_Asian_25,normal,0
001073,1,19,001073_female_Asian_25,incorrect_mask,2
001074,1,19,001074_female_Asian_19,mask1,1
001074,1,19,001074_female_Asian_19,mask2,1
001074,1,19,001074_female_Asian_19,mask3,1
001074,1,19,001074_female_Asian_19,mask4,1
001074,1,19,001074_female_Asian_19,mask5,1
001074,1,19,001074_female_Asian_19,normal,0
001074,1,19,001074_female_Asian_19,incorrect_mask,2
001076,1,19,001076_male_Asian_48,mask1,1
001076,1,19,001076_male_Asian_48,mask2,1
001076,1,19,001076_male_Asian_48,mask3,1
001076,1,19,001076_male_Asian_48,mask4,1
001076,1,19,001076_male_Asian_48,mask5,1
001076,1,19,001076_male_Asian_48,normal,0
001076,1,19,001076_male_Asian_48,incorrect_mask,2
001077,1,19,001077_male_Asian_19,mask1,1
001077,1,19,001077_male_Asian_19,mask2,1
001077,1,19,001077_male_Asian_19,mask3,1
001077,1,19,001077_male_Asian_19,mask4,1
001077,1,19,001077_male_Asian_19,mask5,1
001077,1,19,001077_male_Asian_19,normal,0
001077,1,19,001077_male_Asian_19,incorrect_mask,2
001079,1,19,001079_female_Asian_23,mask1,1
001079,1,19,001079_female_Asian_23,mask2,1
001079,1,19,001079_female_Asian_23,mask3,1
001079,1,19,001079_female_Asian_23,mask4,1
001079,1,19,001079_female_Asian_23,mask5,1
001079,1,19,001079_female_Asian_23,normal,0
001079,1,19,001079_female_Asian_23,incorrect_mask,2
001080,1,19,001080_female_Asian_23,mask1,1
001080,1,19,001080_female_Asian_23,mask2,1
001080,1,19,001080_female_Asian_23,mask3,1
001080,1,19,001080_female_Asian_23,mask4,1
001080,1,19,001080_female_Asian_23,mask5,1
001080,1,19,001080_female_Asian_23,normal,0
001080,1,19,001080_female_Asian_23,incorrect_mask,2
001082,1,19,001082_female_Asian_51,mask1,1
001082,1,19,001082_female_Asian_51,mask2,1
001082,1,19,001082_female_Asian_51,mask3,1
001082,1,19,001082_female_Asian_51,mask4,1
001082,1,19,001082_female_Asian_51,mask5,1
001082,1,19,001082_female_Asian_51,normal,0
001082,1,19,001082_female_Asian_51,incorrect_mask,2
001083,1,19,001083_female_Asian_34,mask1,1
001083,1,19,001083_female_Asian_34,mask2,1
001083,1,19,001083_female_Asian_34,mask3,1
001083,1,19,001083_female_Asian_34,mask4,1
001083,1,19,001083_female_Asian_34,mask5,1
001083,1,19,001083_female_Asian_34,normal,0
001083,1,19,001083_female_Asian_34,incorrect_mask,2
001084,1,19,001084_female_Asian_26,mask1,1
001084,1,19,001084_female_Asian_26,mask2,1
001084,1,19,001084_female_Asian_26,mask3,1
001084,1,19,001084_female_Asian_26,mask4,1
001084,1,19,001084_female_Asian_26,mask5,1
001084,1,19,001084_female_Asian_26,normal,0
001084,1,19,001084_female_Asian_26,incorrect_mask,2
001085,1,19,001085_male_Asian_26,mask1,1
001085,1,19,001085_male_Asian_26,mask2,1
001085,1,19,001085_male_Asian_26,mask3,1
001085,1,19,001085_male_Asian_26,mask4,1
001085,1,19,001085_male_Asian_26,mask5,1
001085,1,19,001085_male_Asian_26,normal,0
001085,1,19,001085_male_Asian_26,incorrect_mask,2
001087,1,19,001087_female_Asian_25,mask1,1
001087,1,19,001087_female_Asian_25,mask2,1
001087,1,19,001087_female_Asian_25,mask3,1
001087,1,19,001087_female_Asian_25,mask4,1
001087,1,19,001087_female_Asian_25,mask5,1
001087,1,19,001087_female_Asian_25,normal,0
001087,1,19,001087_female_Asian_25,incorrect_mask,2
001088,1,19,001088_male_Asian_24,mask1,1
001088,1,19,001088_male_Asian_24,mask2,1
001088,1,19,001088_male_Asian_24,mask3,1
001088,1,19,001088_male_Asian_24,mask4,1
001088,1,19,001088_male_Asian_24,mask5,1
001088,1,19,001088_male_Asian_24,normal,0
001088,1,19,001088_male_Asian_24,incorrect_mask,2
001089,1,19,001089_female_Asian_25,mask1,1
001089,1,19,001089_female_Asian_25,mask2,1
001089,1,19,001089_female_Asian_25,mask3,1
001089,1,19,001089_female_Asian_25,mask4,1
001089,1,19,001089_female_Asian_25,mask5,1
001089,1,19,001089_female_Asian_25,normal,0
001089,1,19,001089_female_Asian_25,incorrect_mask,2
001090,1,19,001090_male_Asian_34,mask1,1
001090,1,19,001090_male_Asian_34,mask2,1
001090,1,19,001090_male_Asian_34,mask3,1
001090,1,19,001090_male_Asian_34,mask4,1
001090,1,19,001090_male_Asian_34,mask5,1
001090,1,19,001090_male_Asian_34,normal,0
001090,1,19,001090_male_Asian_34,incorrect_mask,2
001091,1,19,001091_female_Asian_19,mask1,1
001091,1,19,001091_female_Asian_19,mask2,1
001091,1,19,001091_female_Asian_19,mask3,1
001091,1,19,001091_female_Asian_19,mask4,1
001091,1,19,001091_female_Asian_19,mask5,1
001091,1,19,001091_female_Asian_19,normal,0
001091,1,19,001091_female_Asian_19,incorrect_mask,2
001092,1,19,001092_female_Asian_18,mask1,1
001092,1,19,001092_female_Asian_18,mask2,1
001092,1,19,001092_female_Asian_18,mask3,1
001092,1,19,001092_female_Asian_18,mask4,1
001092,1,19,001092_female_Asian_18,mask5,1
001092,1,19,001092_female_Asian_18,normal,0
001092,1,19,001092_female_Asian_18,incorrect_mask,2
001094,1,19,001094_male_Asian_23,mask1,1
001094,1,19,001094_male_Asian_23,mask2,1
001094,1,19,001094_male_Asian_23,mask3,1
001094,1,19,001094_male_Asian_23,mask4,1
001094,1,19,001094_male_Asian_23,mask5,1
001094,1,19,001094_male_Asian_23,normal,0
001094,1,19,001094_male_Asian_23,incorrect_mask,2
001095,1,19,001095_male_Asian_25,mask1,1
001095,1,19,001095_male_Asian_25,mask2,1
001095,1,19,001095_male_Asian_25,mask3,1
001095,1,19,001095_male_Asian_25,mask4,1
001095,1,19,001095_male_Asian_25,mask5,1
001095,1,19,001095_male_Asian_25,normal,0
001095,1,19,001095_male_Asian_25,incorrect_mask,2
001096,1,19,001096_male_Asian_22,mask1,1
001096,1,19,001096_male_Asian_22,mask2,1
001096,1,19,001096_male_Asian_22,mask3,1
001096,1,19,001096_male_Asian_22,mask4,1
001096,1,19,001096_male_Asian_22,mask5,1
001096,1,19,001096_male_Asian_22,normal,0
001096,1,19,001096_male_Asian_22,incorrect_mask,2
001097,1,19,001097_female_Asian_39,mask1,1
001097,1,19,001097_female_Asian_39,mask2,1
001097,1,19,001097_female_Asian_39,mask3,1
001097,1,19,001097_female_Asian_39,mask4,1
001097,1,19,001097_female_Asian_39,mask5,1
001097,1,19,001097_female_Asian_39,normal,0
001097,1,19,001097_female_Asian_39,incorrect_mask,2
001098,1,19,001098_male_Asian_23,mask1,1
001098,1,19,001098_male_Asian_23,mask2,1
001098,1,19,001098_male_Asian_23,mask3,1
001098,1,19,001098_male_Asian_23,mask4,1
001098,1,19,001098_male_Asian_23,mask5,1
001098,1,19,001098_male_Asian_23,normal,0
001098,1,19,001098_male_Asian_23,incorrect_mask,2
001099,1,19,001099_male_Asian_25,mask1,1
001099,1,19,001099_male_Asian_25,mask2,1
001099,1,19,001099_male_Asian_25,mask3,1
001099,1,19,001099_male_Asian_25,mask4,1
001099,1,19,001099_male_Asian_25,mask5,1
001099,1,19,001099_male_Asian_25,normal,0
001099,1,19,001099_male_Asian_25,incorrect_mask,2
001100,1,19,001100_female_Asian_43,mask1,1
001100,1,19,001100_female_Asian_43,mask2,1
001100,1,19,001100_female_Asian_43,mask3,1
001100,1,19,001100_female_Asian_43,mask4,1
001100,1,19,001100_female_Asian_43,mask5,1
001100,1,19,001100_female_Asian_43,normal,0
001100,1,19,001100_female_Asian_43,incorrect_mask,2
001101,1,19,001101_male_Asian_60,mask1,1
001101,1,19,001101_male_Asian_60,mask2,1
001101,1,19,001101_male_Asian_60,mask3,1
001101,1,19,001101_male_Asian_60,mask4,1
001101,1,19,001101_male_Asian_60,mask5,1
001101,1,19,001101_male_Asian_60,normal,0
001101,1,19,001101_male_Asian_60,incorrect_mask,2
001102,1,19,001102_female_Asian_60,mask1,1
001102,1,19,001102_female_Asian_60,mask2,1
001102,1,19,001102_female_Asian_60,mask3,1
001102,1,19,001102_female_Asian_60,mask4,1
001102,1,19,001102_female_Asian_60,mask5,1
001102,1,19,001102_female_Asian_60,normal,0
001102,1,19,001102_female_Asian_60,incorrect_mask,2
001104,1,19,001104_female_Asian_58,mask1,1
001104,1,19,001104_female_Asian_58,mask2,1
001104,1,19,001104_female_Asian_58,mask3,1
001104,1,19,001104_female_Asian_58,mask4,1
001104,1,19,001104_female_Asian_58,mask5,1
001104,1,19,001104_female_Asian_58,normal,0
001104,1,19,001104_female_Asian_58,incorrect_mask,2
001105,1,19,001105_male_Asian_25,mask1,1
001105,1,19,001105_male_Asian_25,mask2,1
001105,1,19,001105_male_Asian_25,mask3,1
001105,1,19,001105_male_Asian_25,mask4,1
001105,1,19,001105_male_Asian_25,mask5,1
001105,1,19,001105_male_Asian_25,normal,0
001105,1,19,001105_male_Asian_25,incorrect_mask,2
001106,1,19,001106_female_Asian_60,mask1,1
001106,1,19,001106_female_Asian_60,mask2,1
001106,1,19,001106_female_Asian_60,mask3,1
001106,1,19,001106_female_Asian_60,mask4,1
001106,1,19,001106_female_Asian_60,mask5,1
001106,1,19,001106_female_Asian_60,normal,0
001106,1,19,001106_female_Asian_60,incorrect_mask,2
001107,1,19,001107_male_Asian_25,mask1,1
001107,1,19,001107_male_Asian_25,mask2,1
001107,1,19,001107_male_Asian_25,mask3,1
001107,1,19,001107_male_Asian_25,mask4,1
001107,1,19,001107_male_Asian_25,mask5,1
001107,1,19,001107_male_Asian_25,normal,0
001107,1,19,001107_male_Asian_25,incorrect_mask,2
001108,1,19,001108_female_Asian_23,mask1,1
001108,1,19,001108_female_Asian_23,mask2,1
001108,1,19,001108_female_Asian_23,mask3,1
001108,1,19,001108_female_Asian_23,mask4,1
001108,1,19,001108_female_Asian_23,mask5,1
001108,1,19,001108_female_Asian_23,normal,0
001108,1,19,001108_female_Asian_23,incorrect_mask,2
001110,1,19,001110_male_Asian_25,mask1,1
001110,1,19,001110_male_Asian_25,mask2,1
001110,1,19,001110_male_Asian_25,mask3,1
001110,1,19,001110_male_Asian_25,mask4,1
001110,1,19,001110_male_Asian_25,mask5,1
001110,1,19,001110_male_Asian_25,normal,0
001110,1,19,001110_male_Asian_25,incorrect_mask,2
001112,1,19,001112_male_Asian_28,mask1,1
001112,1,19,001112_male_Asian_28,mask2,1
001112,1,19,001112_male_Asian_28,mask3,1
001112,1,19,001112_male_Asian_28,mask4,1
001112,1,19,001112_male_Asian_28,mask5,1
001112,1,19,001112_male_Asian_28,normal,0
001112,1,19,001112_male_Asian_28,incorrect_mask,2
001113,1,19,001113_male_Asian_18,mask1,1
001113,1,19,001113_male_Asian_18,mask2,1
001113,1,19,001113_male_Asian_18,mask3,1
001113,1,19,001113_male_Asian_18,mask4,1
001113,1,19,001113_male_Asian_18,mask5,1
001113,1,19,001113_male_Asian_18,normal,0
001113,1,19,001113_male_Asian_18,incorrect_mask,2
001114,1,19,001114_male_Asian_26,mask1,1
001114,1,19,001114_male_Asian_26,mask2,1
001114,1,19,001114_male_Asian_26,mask3,1
001114,1,19,001114_male_Asian_26,mask4,1
001114,1,19,001114_male_Asian_26,mask5,1
001114,1,19,001114_male_Asian_26,normal,0
001114,1,19,001114_male_Asian_26,incorrect_mask,2
001115,1,19,001115_female_Asian_23,mask1,1
001115,1,19,001115_female_Asian_23,mask2,1
001115,1,19,001115_female_Asian_23,mask3,1
001115,1,19,001115_female_Asian_23,mask4,1
001115,1,19,001115_female_Asian_23,mask5,1
001115,1,19,001115_female_Asian_23,normal,0
001115,1,19,001115_female_Asian_23,incorrect_mask,2
001116,1,19,001116_female_Asian_25,mask1,1
001116,1,19,001116_female_Asian_25,mask2,1
001116,1,19,001116_female_Asian_25,mask3,1
001116,1,19,001116_female_Asian_25,mask4,1
001116,1,19,001116_female_Asian_25,mask5,1
001116,1,19,001116_female_Asian_25,normal,0
001116,1,19,001116_female_Asian_25,incorrect_mask,2
001118,1,19,001118_female_Asian_19,mask1,1
001118,1,19,001118_female_Asian_19,mask2,1
001118,1,19,001118_female_Asian_19,mask3,1
001118,1,19,001118_female_Asian_19,mask4,1
001118,1,19,001118_female_Asian_19,mask5,1
001118,1,19,001118_female_Asian_19,normal,0
001118,1,19,001118_female_Asian_19,incorrect_mask,2
001119,1,19,001119_female_Asian_27,mask1,1
001119,1,19,001119_female_Asian_27,mask2,1
001119,1,19,001119_female_Asian_27,mask3,1
001119,1,19,001119_female_Asian_27,mask4,1
001119,1,19,001119_female_Asian_27,mask5,1
001119,1,19,001119_female_Asian_27,normal,0
001119,1,19,001119_female_Asian_27,incorrect_mask,2
001120,1,19,001120_female_Asian_28,mask1,1
001120,1,19,001120_female_Asian_28,mask2,1
001120,1,19,001120_female_Asian_28,mask3,1
001120,1,19,001120_female_Asian_28,mask4,1
001120,1,19,001120_female_Asian_28,mask5,1
001120,1,19,001120_female_Asian_28,normal,0
001120,1,19,001120_female_Asian_28,incorrect_mask,2
001122,1,19,001122_male_Asian_25,mask1,1
001122,1,19,001122_male_Asian_25,mask2,1
001122,1,19,001122_male_Asian_25,mask3,1
001122,1,19,001122_male_Asian_25,mask4,1
001122,1,19,001122_male_Asian_25,mask5,1
001122,1,19,001122_male_Asian_25,normal,0
001122,1,19,001122_male_Asian_25,incorrect_mask,2
001123,1,19,001123_female_Asian_25,mask1,1
001123,1,19,001123_female_Asian_25,mask2,1
001123,1,19,001123_female_Asian_25,mask3,1
001123,1,19,001123_female_Asian_25,mask4,1
001123,1,19,001123_female_Asian_25,mask5,1
001123,1,19,001123_female_Asian_25,normal,0
001123,1,19,001123_female_Asian_25,incorrect_mask,2
001124,1,19,001124_male_Asian_30,mask1,1
001124,1,19,001124_male_Asian_30,mask2,1
001124,1,19,001124_male_Asian_30,mask3,1
001124,1,19,001124_male_Asian_30,mask4,1
001124,1,19,001124_male_Asian_30,mask5,1
001124,1,19,001124_male_Asian_30,normal,0
001124,1,19,001124_male_Asian_30,incorrect_mask,2
001125,1,19,001125_female_Asian_27,mask1,1
001125,1,19,001125_female_Asian_27,mask2,1
001125,1,19,001125_female_Asian_27,mask3,1
001125,1,19,001125_female_Asian_27,mask4,1
001125,1,19,001125_female_Asian_27,mask5,1
001125,1,19,001125_female_Asian_27,normal,0
001125,1,19,001125_female_Asian_27,incorrect_mask,2
001127,1,19,001127_male_Asian_18,mask1,1
001127,1,19,001127_male_Asian_18,mask2,1
001127,1,19,001127_male_Asian_18,mask3,1
001127,1,19,001127_male_Asian_18,mask4,1
001127,1,19,001127_male_Asian_18,mask5,1
001127,1,19,001127_male_Asian_18,normal,0
001127,1,19,001127_male_Asian_18,incorrect_mask,2
001128,1,19,001128_female_Asian_18,mask1,1
001128,1,19,001128_female_Asian_18,mask2,1
001128,1,19,001128_female_Asian_18,mask3,1
001128,1,19,001128_female_Asian_18,mask4,1
001128,1,19,001128_female_Asian_18,mask5,1
001128,1,19,001128_female_Asian_18,normal,0
001128,1,19,001128_female_Asian_18,incorrect_mask,2
001129,1,19,001129_male_Asian_20,mask1,1
001129,1,19,001129_male_Asian_20,mask2,1
001129,1,19,001129_male_Asian_20,mask3,1
001129,1,19,001129_male_Asian_20,mask4,1
001129,1,19,001129_male_Asian_20,mask5,1
001129,1,19,001129_male_Asian_20,normal,0
001129,1,19,001129_male_Asian_20,incorrect_mask,2
001130,1,19,001130_male_Asian_23,mask1,1
001130,1,19,001130_male_Asian_23,mask2,1
001130,1,19,001130_male_Asian_23,mask3,1
001130,1,19,001130_male_Asian_23,mask4,1
001130,1,19,001130_male_Asian_23,mask5,1
001130,1,19,001130_male_Asian_23,normal,0
001130,1,19,001130_male_Asian_23,incorrect_mask,2
001131,1,19,001131-1_male_Asian_22,mask1,1
001131,1,19,001131-1_male_Asian_22,mask2,1
001131,1,19,001131-1_male_Asian_22,mask3,1
001131,1,19,001131-1_male_Asian_22,mask4,1
001131,1,19,001131-1_male_Asian_22,mask5,1
001131,1,19,001131-1_male_Asian_22,normal,0
001131,1,19,001131-1_male_Asian_22,incorrect_mask,2
001131-1,1,19,001131_female_Asian_22,mask1,1
001131-1,1,19,001131_female_Asian_22,mask2,1
001131-1,1,19,001131_female_Asian_22,mask3,1
001131-1,1,19,001131_female_Asian_22,mask4,1
001131-1,1,19,001131_female_Asian_22,mask5,1
001131-1,1,19,001131_female_Asian_22,normal,0
001131-1,1,19,001131_female_Asian_22,incorrect_mask,2
001132,1,19,001132-1_male_Asian_25,mask1,1
001132,1,19,001132-1_male_Asian_25,mask2,1
001132,1,19,001132-1_male_Asian_25,mask3,1
001132,1,19,001132-1_male_Asian_25,mask4,1
001132,1,19,001132-1_male_Asian_25,mask5,1
001132,1,19,001132-1_male_Asian_25,normal,0
001132,1,19,001132-1_male_Asian_25,incorrect_mask,2
001132-1,1,19,001132_female_Asian_43,mask1,1
001132-1,1,19,001132_female_Asian_43,mask2,1
001132-1,1,19,001132_female_Asian_43,mask3,1
001132-1,1,19,001132_female_Asian_43,mask4,1
001132-1,1,19,001132_female_Asian_43,mask5,1
001132-1,1,19,001132_female_Asian_43,normal,0
001132-1,1,19,001132_female_Asian_43,incorrect_mask,2
001133,1,19,001133_male_Asian_56,mask1,1
001133,1,19,001133_male_Asian_56,mask2,1
001133,1,19,001133_male_Asian_56,mask3,1
001133,1,19,001133_male_Asian_56,mask4,1
001133,1,19,001133_male_Asian_56,mask5,1
001133,1,19,001133_male_Asian_56,normal,0
001133,1,19,001133_male_Asian_56,incorrect_mask,2
001135,1,19,001135_male_Asian_23,mask1,1
001135,1,19,001135_male_Asian_23,mask2,1
001135,1,19,001135_male_Asian_23,mask3,1
001135,1,19,001135_male_Asian_23,mask4,1
001135,1,19,001135_male_Asian_23,mask5,1
001135,1,19,001135_male_Asian_23,normal,0
001135,1,19,001135_male_Asian_23,incorrect_mask,2
001136,1,19,001136_male_Asian_26,mask1,1
001136,1,19,001136_male_Asian_26,mask2,1
001136,1,19,001136_male_Asian_26,mask3,1
001136,1,19,001136_male_Asian_26,mask4,1
001136,1,19,001136_male_Asian_26,mask5,1
001136,1,19,001136_male_Asian_26,normal,0
001136,1,19,001136_male_Asian_26,incorrect_mask,2
001137,1,19,001137_male_Asian_24,mask1,1
001137,1,19,001137_male_Asian_24,mask2,1
001137,1,19,001137_male_Asian_24,mask3,1
001137,1,19,001137_male_Asian_24,mask4,1
001137,1,19,001137_male_Asian_24,mask5,1
001137,1,19,001137_male_Asian_24,normal,0
001137,1,19,001137_male_Asian_24,incorrect_mask,2
001138,1,19,001138_female_Asian_23,mask1,1
001138,1,19,001138_female_Asian_23,mask2,1
001138,1,19,001138_female_Asian_23,mask3,1
001138,1,19,001138_female_Asian_23,mask4,1
001138,1,19,001138_female_Asian_23,mask5,1
001138,1,19,001138_female_Asian_23,normal,0
001138,1,19,001138_female_Asian_23,incorrect_mask,2
001139,1,19,001139_female_Asian_19,mask1,1
001139,1,19,001139_female_Asian_19,mask2,1
001139,1,19,001139_female_Asian_19,mask3,1
001139,1,19,001139_female_Asian_19,mask4,1
001139,1,19,001139_female_Asian_19,mask5,1
001139,1,19,001139_female_Asian_19,normal,0
001139,1,19,001139_female_Asian_19,incorrect_mask,2
001140,1,19,001140_female_Asian_22,mask1,1
001140,1,19,001140_female_Asian_22,mask2,1
001140,1,19,001140_female_Asian_22,mask3,1
001140,1,19,001140_female_Asian_22,mask4,1
001140,1,19,001140_female_Asian_22,mask5,1
001140,1,19,001140_female_Asian_22,normal,0
001140,1,19,001140_female_Asian_22,incorrect_mask,2
001141,1,19,001141_male_Asian_23,mask1,1
001141,1,19,001141_male_Asian_23,mask2,1
001141,1,19,001141_male_Asian_23,mask3,1
001141,1,19,001141_male_Asian_23,mask4,1
001141,1,19,001141_male_Asian_23,mask5,1
001141,1,19,001141_male_Asian_23,normal,0
001141,1,19,001141_male_Asian_23,incorrect_mask,2
001142,1,19,001142_female_Asian_19,mask1,1
001142,1,19,001142_female_Asian_19,mask2,1
001142,1,19,001142_female_Asian_19,mask3,1
001142,1,19,001142_female_Asian_19,mask4,1
001142,1,19,001142_female_Asian_19,mask5,1
001142,1,19,001142_female_Asian_19,normal,0
001142,1,19,001142_female_Asian_19,incorrect_mask,2
001143,1,19,001143_female_Asian_35,mask1,1
001143,1,19,001143_female_Asian_35,mask2,1
001143,1,19,001143_female_Asian_35,mask3,1
001143,1,19,001143_female_Asian_35,mask4,1
001143,1,19,001143_female_Asian_35,mask5,1
001143,1,19,001143_female_Asian_35,normal,0
001143,1,19,001143_female_Asian_35,incorrect_mask,2
001144,1,19,001144_male_Asian_28,mask1,1
001144,1,19,001144_male_Asian_28,mask2,1
001144,1,19,001144_male_Asian_28,mask3,1
001144,1,19,001144_male_Asian_28,mask4,1
001144,1,19,001144_male_Asian_28,mask5,1
001144,1,19,001144_male_Asian_28,normal,0
001144,1,19,001144_male_Asian_28,incorrect_mask,2
001145,1,19,001145_male_Asian_20,mask1,1
001145,1,19,001145_male_Asian_20,mask2,1
001145,1,19,001145_male_Asian_20,mask3,1
001145,1,19,001145_male_Asian_20,mask4,1
001145,1,19,001145_male_Asian_20,mask5,1
001145,1,19,001145_male_Asian_20,normal,0
001145,1,19,001145_male_Asian_20,incorrect_mask,2
001146,1,19,001146_male_Asian_45,mask1,1
001146,1,19,001146_male_Asian_45,mask2,1
001146,1,19,001146_male_Asian_45,mask3,1
001146,1,19,001146_male_Asian_45,mask4,1
001146,1,19,001146_male_Asian_45,mask5,1
001146,1,19,001146_male_Asian_45,normal,0
001146,1,19,001146_male_Asian_45,incorrect_mask,2
001147,1,19,001147_male_Asian_35,mask1,1
001147,1,19,001147_male_Asian_35,mask2,1
001147,1,19,001147_male_Asian_35,mask3,1
001147,1,19,001147_male_Asian_35,mask4,1
001147,1,19,001147_male_Asian_35,mask5,1
001147,1,19,001147_male_Asian_35,normal,0
001147,1,19,001147_male_Asian_35,incorrect_mask,2
001148,1,19,001148_female_Asian_58,mask1,1
001148,1,19,001148_female_Asian_58,mask2,1
001148,1,19,001148_female_Asian_58,mask3,1
001148,1,19,001148_female_Asian_58,mask4,1
001148,1,19,001148_female_Asian_58,mask5,1
001148,1,19,001148_female_Asian_58,normal,0
001148,1,19,001148_female_Asian_58,incorrect_mask,2
001149,1,19,001149_female_Asian_20,mask1,1
001149,1,19,001149_female_Asian_20,mask2,1
001149,1,19,001149_female_Asian_20,mask3,1
001149,1,19,001149_female_Asian_20,mask4,1
001149,1,19,001149_female_Asian_20,mask5,1
001149,1,19,001149_female_Asian_20,normal,0
001149,1,19,001149_female_Asian_20,incorrect_mask,2
001150,1,19,001150_male_Asian_23,mask1,1
001150,1,19,001150_male_Asian_23,mask2,1
001150,1,19,001150_male_Asian_23,mask3,1
001150,1,19,001150_male_Asian_23,mask4,1
001150,1,19,001150_male_Asian_23,mask5,1
001150,1,19,001150_male_Asian_23,normal,0
001150,1,19,001150_male_Asian_23,incorrect_mask,2
001151,1,19,001151_male_Asian_23,mask1,1
001151,1,19,001151_male_Asian_23,mask2,1
001151,1,19,001151_male_Asian_23,mask3,1
001151,1,19,001151_male_Asian_23,mask4,1
001151,1,19,001151_male_Asian_23,mask5,1
001151,1,19,001151_male_Asian_23,normal,0
001151,1,19,001151_male_Asian_23,incorrect_mask,2
001152,1,19,001152_male_Asian_60,mask1,1
001152,1,19,001152_male_Asian_60,mask2,1
001152,1,19,001152_male_Asian_60,mask3,1
001152,1,19,001152_male_Asian_60,mask4,1
001152,1,19,001152_male_Asian_60,mask5,1
001152,1,19,001152_male_Asian_60,normal,0
001152,1,19,001152_male_Asian_60,incorrect_mask,2
001153,1,19,001153_female_Asian_25,mask1,1
001153,1,19,001153_female_Asian_25,mask2,1
001153,1,19,001153_female_Asian_25,mask3,1
001153,1,19,001153_female_Asian_25,mask4,1
001153,1,19,001153_female_Asian_25,mask5,1
001153,1,19,001153_female_Asian_25,normal,0
001153,1,19,001153_female_Asian_25,incorrect_mask,2
001154,1,19,001154_female_Asian_23,mask1,1
001154,1,19,001154_female_Asian_23,mask2,1
001154,1,19,001154_female_Asian_23,mask3,1
001154,1,19,001154_female_Asian_23,mask4,1
001154,1,19,001154_female_Asian_23,mask5,1
001154,1,19,001154_female_Asian_23,normal,0
001154,1,19,001154_female_Asian_23,incorrect_mask,2
001155,1,19,001155_male_Asian_28,mask1,1
001155,1,19,001155_male_Asian_28,mask2,1
001155,1,19,001155_male_Asian_28,mask3,1
001155,1,19,001155_male_Asian_28,mask4,1
001155,1,19,001155_male_Asian_28,mask5,1
001155,1,19,001155_male_Asian_28,normal,0
001155,1,19,001155_male_Asian_28,incorrect_mask,2
001156,1,19,001156_female_Asian_58,mask1,1
001156,1,19,001156_female_Asian_58,mask2,1
001156,1,19,001156_female_Asian_58,mask3,1
001156,1,19,001156_female_Asian_58,mask4,1
001156,1,19,001156_female_Asian_58,mask5,1
001156,1,19,001156_female_Asian_58,normal,0
001156,1,19,001156_female_Asian_58,incorrect_mask,2
001157,1,19,001157_female_Asian_24,mask1,1
001157,1,19,001157_female_Asian_24,mask2,1
001157,1,19,001157_female_Asian_24,mask3,1
001157,1,19,001157_female_Asian_24,mask4,1
001157,1,19,001157_female_Asian_24,mask5,1
001157,1,19,001157_female_Asian_24,normal,0
001157,1,19,001157_female_Asian_24,incorrect_mask,2
001158,1,19,001158_female_Asian_56,mask1,1
001158,1,19,001158_female_Asian_56,mask2,1
001158,1,19,001158_female_Asian_56,mask3,1
001158,1,19,001158_female_Asian_56,mask4,1
001158,1,19,001158_female_Asian_56,mask5,1
001158,1,19,001158_female_Asian_56,normal,0
001158,1,19,001158_female_Asian_56,incorrect_mask,2
001159,1,19,001159_male_Asian_24,mask1,1
001159,1,19,001159_male_Asian_24,mask2,1
001159,1,19,001159_male_Asian_24,mask3,1
001159,1,19,001159_male_Asian_24,mask4,1
001159,1,19,001159_male_Asian_24,mask5,1
001159,1,19,001159_male_Asian_24,normal,0
001159,1,19,001159_male_Asian_24,incorrect_mask,2
001161,1,19,001161_male_Asian_40,mask1,1
001161,1,19,001161_male_Asian_40,mask2,1
001161,1,19,001161_male_Asian_40,mask3,1
001161,1,19,001161_male_Asian_40,mask4,1
001161,1,19,001161_male_Asian_40,mask5,1
001161,1,19,001161_male_Asian_40,normal,0
001161,1,19,001161_male_Asian_40,incorrect_mask,2
001162,1,19,001162_male_Asian_23,mask1,1
001162,1,19,001162_male_Asian_23,mask2,1
001162,1,19,001162_male_Asian_23,mask3,1
001162,1,19,001162_male_Asian_23,mask4,1
001162,1,19,001162_male_Asian_23,mask5,1
001162,1,19,001162_male_Asian_23,normal,0
001162,1,19,001162_male_Asian_23,incorrect_mask,2
001163,1,19,001163_male_Asian_23,mask1,1
001163,1,19,001163_male_Asian_23,mask2,1
001163,1,19,001163_male_Asian_23,mask3,1
001163,1,19,001163_male_Asian_23,mask4,1
001163,1,19,001163_male_Asian_23,mask5,1
001163,1,19,001163_male_Asian_23,normal,0
001163,1,19,001163_male_Asian_23,incorrect_mask,2
001164,1,19,001164_female_Asian_20,mask1,1
