id,gender,age,path,mask,class
001024-1,1,0,001024-1_female_Asian_24,2,15
001024-1,1,0,001024-1_female_Asian_24,1,9
001025,0,0,001025_male_Asian_19,0,0
001025,0,0,001025_male_Asian_19,0,0
001025,0,0,001025_male_Asian_19,0,0
001025,0,0,001025_male_Asian_19,0,0
001025,0,0,001025_male_Asian_19,0,0
001025,0,0,001025_male_Asian_19,2,12
001025,0,0,001025_male_Asian_19,1,6
001026,0,1,001026_male_Asian_57,0,1
001026,0,1,001026_male_Asian_57,0,1
001026,0,1,001026_male_Asian_57,0,1
001026,0,1,001026_male_Asian_57,0,1
001026,0,1,001026_male_Asian_57,0,1
001026,0,1,001026_male_Asian_57,2,13
001026,0,1,001026_male_Asian_57,1,7
001026-1,0,0,001026-1_male_Asian_25,0,0
001026-1,0,0,001026-1_male_Asian_25,0,0
001026-1,0,0,001026-1_male_Asian_25,0,0
001026-1,0,0,001026-1_male_Asian_25,0,0
001026-1,0,0,001026-1_male_Asian_25,0,0
001026-1,0,0,001026-1_male_Asian_25,2,12
001026-1,0,0,001026-1_male_Asian_25,1,6
001027,0,1,001027_male_Asian_55,0,1
001027,0,1,001027_male_Asian_55,0,1
001027,0,1,001027_male_Asian_55,0,1
001027,0,1,001027_male_Asian_55,0,1
001027,0,1,001027_male_Asian_55,0,1
001027,0,1,001027_male_Asian_55,2,13
001027,0,1,001027_male_Asian_55,1,7
001028,1,0,001028_female_Asian_25,0,3
001028,1,0,001028_female_Asian_25,0,3
001028,1,0,001028_female_Asian_25,0,3
001028,1,0,001028_female_Asian_25,0,3
001028,1,0,001028_female_Asian_25,0,3
001028,1,0,001028_female_Asian_25,2,15
001028,1,0,001028_female_Asian_25,1,9
001029,0,1,001029_male_Asian_59,0,1
001029,0,1,001029_male_Asian_59,0,1
001029,0,1,001029_male_Asian_59,0,1
001029,0,1,001029_male_Asian_59,0,1
001029,0,1,001029_male_Asian_59,0,1
001029,0,1,001029_male_Asian_59,2,13
001029,0,1,001029_male_Asian_59,1,7
001029-1,1,0,001029-1_female_Asian_23,0,3
001029-1,1,0,001029-1_female_Asian_23,0,3
001029-1,1,0,001029-1_female_Asian_23,0,3
001029-1,1,0,001029-1_female_Asian_23,0,3
001029-1,1,0,001029-1_female_Asian_23,0,3
001029-1,1,0,001029-1_female_Asian_23,2,15
001029-1,1,0,001029-1_female_Asian_23,1,9
001030,0,0,001030_male_Asian_26,0,0
001030,0,0,001030_male_Asian_26,0,0
001030,0,0,001030_male_Asian_26,0,0
001030,0,0,001030_male_Asian_26,0,0
001030,0,0,001030_male_Asian_26,0,0
001030,0,0,001030_male_Asian_26,2,12
001030,0,0,001030_male_Asian_26,1,6
001031,1,1,001031_female_Asian_45,0,4
001031,1,1,001031_female_Asian_45,0,4
001031,1,1,001031_female_Asian_45,0,4
001031,1,1,001031_female_Asian_45,0,4
001031,1,1,001031_female_Asian_45,0,4
001031,1,1,001031_female_Asian_45,2,16
001031,1,1,001031_female_Asian_45,1,10
001032,1,0,001032_female_Asian_25,0,3
001032,1,0,001032_female_Asian_25,0,3
001032,1,0,001032_female_Asian_25,0,3
001032,1,0,001032_female_Asian_25,0,3
001032,1,0,001032_female_Asian_25,0,3
001032,1,0,001032_female_Asian_25,2,15
001032,1,0,001032_female_Asian_25,1,9
001033,1,0,001033_female_Asian_19,0,3
001033,1,0,001033_female_Asian_19,0,3
001033,1,0,001033_female_Asian_19,0,3
001033,1,0,001033_female_Asian_19,0,3
001033,1,0,001033_female_Asian_19,0,3
001033,1,0,001033_female_Asian_19,2,15
001033,1,0,001033_female_Asian_19,1,9
001034,0,0,001034_male_Asian_27,0,0
001034,0,0,001034_male_Asian_27,0,0
001034,0,0,001034_male_Asian_27,0,0
001034,0,0,001034_male_Asian_27,0,0
001034,0,0,001034_male_Asian_27,0,0
001034,0,0,001034_male_Asian_27,2,12
001034,0,0,001034_male_Asian_27,1,6
001035,1,0,001035_female_Asian_25,0,3
001035,1,0,001035_female_Asian_25,0,3
001035,1,0,001035_female_Asian_25,0,3
001035,1,0,001035_female_Asian_25,0,3
001035,1,0,001035_female_Asian_25,0,3
001035,1,0,001035_female_Asian_25,2,15
001035,1,0,001035_female_Asian_25,1,9
001036,1,0,001036_female_Asian_25,0,3
001036,1,0,001036_female_Asian_25,0,3
001036,1,0,001036_female_Asian_25,0,3
001036,1,0,001036_female_Asian_25,0,3
001036,1,0,001036_female_Asian_25,0,3
001036,1,0,001036_female_Asian_25,2,15
001036,1,0,001036_female_Asian_25,1,9
001037,0,0,001037_male_Asian_18,0,0
001037,0,0,001037_male_Asian_18,0,0
001037,0,0,001037_male_Asian_18,0,0
001037,0,0,001037_male_Asian_18,0,0
001037,0,0,001037_male_Asian_18,0,0
001037,0,0,001037_male_Asian_18,2,12
001037,0,0,001037_male_Asian_18,1,6
001038,0,2,001038_male_Asian_60,0,2
001038,0,2,001038_male_Asian_60,0,2
001038,0,2,001038_male_Asian_60,0,2
001038,0,2,001038_male_Asian_60,0,2
001038,0,2,001038_male_Asian_60,0,2
001038,0,2,001038_male_Asian_60,2,14
001038,0,2,001038_male_Asian_60,1,8
001038-1,0,0,001038-1_male_Asian_20,0,0
001038-1,0,0,001038-1_male_Asian_20,0,0
001038-1,0,0,001038-1_male_Asian_20,0,0
001038-1,0,0,001038-1_male_Asian_20,0,0
001038-1,0,0,001038-1_male_Asian_20,0,0
001038-1,0,0,001038-1_male_Asian_20,2,12
001038-1,0,0,001038-1_male_Asian_20,1,6
001039,1,0,001039_female_Asian_25,0,3
001039,1,0,001039_female_Asian_25,0,3
001039,1,0,001039_female_Asian_25,0,3
001039,1,0,001039_female_Asian_25,0,3
001039,1,0,001039_female_Asian_25,0,3
001039,1,0,001039_female_Asian_25,2,15
001039,1,0,001039_female_Asian_25,1,9
001040,0,1,001040_male_Asian_30,0,1
001040,0,1,001040_male_Asian_30,0,1
001040,0,1,001040_male_Asian_30,0,1
001040,0,1,001040_male_Asian_30,0,1
001040,0,1,001040_male_Asian_30,0,1
001040,0,1,001040_male_Asian_30,2,13
001040,0,1,001040_male_Asian_30,1,7
001041,1,0,001041_female_Asian_25,0,3
001041,1,0,001041_female_Asian_25,0,3
001041,1,0,001041_female_Asian_25,0,3
001041,1,0,001041_female_Asian_25,0,3
001041,1,0,001041_female_Asian_25,0,3
001041,1,0,001041_female_Asian_25,2,15
001041,1,0,001041_female_Asian_25,1,9
001042,0,0,001042_male_Asian_19,0,0
001042,0,0,001042_male_Asian_19,0,0
001042,0,0,001042_male_Asian_19,0,0
001042,0,0,001042_male_Asian_19,0,0
001042,0,0,001042_male_Asian_19,0,0
001042,0,0,001042_male_Asian_19,2,12
001042,0,0,001042_male_Asian_19,1,6
001043,0,2,001043_male_Asian_60,0,2
001043,0,2,001043_male_Asian_60,0,2
001043,0,2,001043_male_Asian_60,0,2
001043,0,2,001043_male_Asian_60,0,2
001043,0,2,001043_male_Asian_60,0,2
001043,0,2,001043_male_Asian_60,2,14
001043,0,2,001043_male_Asian_60,1,8
001043-1,0,0,001043-1_male_Asian_23,0,0
001043-1,0,0,001043-1_male_Asian_23,0,0
001043-1,0,0,001043-1_male_Asian_23,0,0
001043-1,0,0,001043-1_male_Asian_23,0,0
001043-1,0,0,001043-1_male_Asian_23,0,0
001043-1,0,0,001043-1_male_Asian_23,2,12
001043-1,0,0,001043-1_male_Asian_23,1,6
001044,1,0,001044_female_Asian_25,0,3
001044,1,0,001044_female_Asian_25,0,3
001044,1,0,001044_female_Asian_25,0,3
001044,1,0,001044_female_Asian_25,0,3
001044,1,0,001044_female_Asian_25,0,3
001044,1,0,001044_female_Asian_25,2,15
001044,1,0,001044_female_Asian_25,1,9
001045,0,0,001045_male_Asian_19,0,0
001045,0,0,001045_male_Asian_19,0,0
001045,0,0,001045_male_Asian_19,0,0
001045,0,0,001045_male_Asian_19,0,0
001045,0,0,001045_male_Asian_19,0,0
001045,0,0,001045_male_Asian_19,2,12
001045,0,0,001045_male_Asian_19,1,6
001046,1,0,001046_female_Asian_25,0,3
001046,1,0,001046_female_Asian_25,0,3
001046,1,0,001046_female_Asian_25,0,3
001046,1,0,001046_female_Asian_25,0,3
001046,1,0,001046_female_Asian_25,0,3
001046,1,0,001046_female_Asian_25,2,15
001046,1,0,001046_female_Asian_25,1,9
001047,0,2,001047_male_Asian_60,0,2
001047,0,2,001047_male_Asian_60,0,2
001047,0,2,001047_male_Asian_60,0,2
001047,0,2,001047_male_Asian_60,0,2
001047,0,2,001047_male_Asian_60,0,2
001047,0,2,001047_male_Asian_60,2,14
001047,0,2,001047_male_Asian_60,1,8
001047-1,0,0,001047-1_male_Asian_20,0,0
001047-1,0,0,001047-1_male_Asian_20,0,0
001047-1,0,0,001047-1_male_Asian_20,0,0
001047-1,0,0,001047-1_male_Asian_20,0,0
001047-1,0,0,001047-1_male_Asian_20,0,0
001047-1,0,0,001047-1_male_Asian_20,2,12
001047-1,0,0,001047-1_male_Asian_20,1,6
001048,1,1,001048_female_Asian_59,0,4
001048,1,1,001048_female_Asian_59,0,4
001048,1,1,001048_female_Asian_59,0,4
001048,1,1,001048_female_Asian_59,0,4
001048,1,1,001048_female_Asian_59,0,4
001048,1,1,001048_female_Asian_59,2,16
001048,1,1,001048_female_Asian_59,1,10
001049,1,1,001049_female_Asian_55,0,4
001049,1,1,001049_female_Asian_55,0,4
001049,1,1,001049_female_Asian_55,0,4
001049,1,1,001049_female_Asian_55,0,4
001049,1,1,001049_female_Asian_55,0,4
001049,1,1,001049_female_Asian_55,2,16
001049,1,1,001049_female_Asian_55,1,10
001050,0,0,001050_male_Asian_19,0,0
001050,0,0,001050_male_Asian_19,0,0
001050,0,0,001050_male_Asian_19,0,0
001050,0,0,001050_male_Asian_19,0,0
001050,0,0,001050_male_Asian_19,0,0
001050,0,0,001050_male_Asian_19,2,12
001050,0,0,001050_male_Asian_19,1,6
001051,1,0,001051_female_Asian_25,0,3
001051,1,0,001051_female_Asian_25,0,3
001051,1,0,001051_female_Asian_25,0,3
001051,1,0,001051_female_Asian_25,0,3
001051,1,0,001051_female_Asian_25,0,3
001051,1,0,001051_female_Asian_25,2,15
001051,1,0,001051_female_Asian_25,1,9
001053,0,0,001053_male_Asian_26,0,0
001053,0,0,001053_male_Asian_26,0,0
001053,0,0,001053_male_Asian_26,0,0
001053,0,0,001053_male_Asian_26,0,0
001053,0,0,001053_male_Asian_26,0,0
001053,0,0,001053_male_Asian_26,2,12
001053,0,0,001053_male_Asian_26,1,6
001054,1,0,001054_female_Asian_24,0,3
001054,1,0,001054_female_Asian_24,0,3
001054,1,0,001054_female_Asian_24,0,3
001054,1,0,001054_female_Asian_24,0,3
001054,1,0,001054_female_Asian_24,0,3
001054,1,0,001054_female_Asian_24,2,15
001054,1,0,001054_female_Asian_24,1,9
001055,1,0,001055_female_Asian_25,0,3
001055,1,0,001055_female_Asian_25,0,3
001055,1,0,001055_female_Asian_25,0,3
001055,1,0,001055_female_Asian_25,0,3
001055,1,0,001055_female_Asian_25,0,3
001055,1,0,001055_female_Asian_25,2,15
001055,1,0,001055_female_Asian_25,1,9
001056,1,0,001056_female_Asian_25,0,3
001056,1,0,001056_female_Asian_25,0,3
001056,1,0,001056_female_Asian_25,0,3
001056,1,0,001056_female_Asian_25,0,3
001056,1,0,001056_female_Asian_25,0,3
001056,1,0,001056_female_Asian_25,2,15
001056,1,0,001056_female_Asian_25,1,9
001057,1,0,001057_female_Asian_25,0,3
001057,1,0,001057_female_Asian_25,0,3
001057,1,0,001057_female_Asian_25,0,3
001057,1,0,001057_female_Asian_25,0,3
001057,1,0,001057_female_Asian_25,0,3
001057,1,0,001057_female_Asian_25,2,15
001057,1,0,001057_female_Asian_25,1,9
001058,1,0,001058_female_Asian_28,0,3
001058,1,0,001058_female_Asian_28,0,3
001058,1,0,001058_female_Asian_28,0,3
001058,1,0,001058_female_Asian_28,0,3
001058,1,0,001058_female_Asian_28,0,3
001058,1,0,001058_female_Asian_28,2,15
001058,1,0,001058_female_Asian_28,1,9
001059,1,0,001059_female_Asian_25,0,3
001059,1,0,001059_female_Asian_25,0,3
001059,1,0,001059_female_Asian_25,0,3
001059,1,0,001059_female_Asian_25,0,3
001059,1,0,001059_female_Asian_25,0,3
001059,1,0,001059_female_Asian_25,2,15
001059,1,0,001059_female_Asian_25,1,9
001060,1,0,001060_female_Asian_25,0,3
001060,1,0,001060_female_Asian_25,0,3
001060,1,0,001060_female_Asian_25,0,3
001060,1,0,001060_female_Asian_25,0,3
001060,1,0,001060_female_Asian_25,0,3
001060,1,0,001060_female_Asian_25,2,15
001060,1,0,001060_female_Asian_25,1,9
001061,0,0,001061_male_Asian_25,0,0
001061,0,0,001061_male_Asian_25,0,0
001061,0,0,001061_male_Asian_25,0,0
001061,0,0,001061_male_Asian_25,0,0
001061,0,0,001061_male_Asian_25,0,0
001061,0,0,001061_male_Asian_25,2,12
001061,0,0,001061_male_Asian_25,1,6
001062,1,0,001062_female_Asian_25,0,3
001062,1,0,001062_female_Asian_25,0,3
001062,1,0,001062_female_Asian_25,0,3
001062,1,0,001062_female_Asian_25,0,3
001062,1,0,001062_female_Asian_25,0,3
001062,1,0,001062_female_Asian_25,2,15
001062,1,0,001062_female_Asian_25,1,9
001063,1,2,001063_female_Asian_60,0,5
001063,1,2,001063_female_Asian_60,0,5
001063,1,2,001063_female_Asian_60,0,5
001063,1,2,001063_female_Asian_60,0,5
001063,1,2,001063_female_Asian_60,0,5
001063,1,2,001063_female_Asian_60,2,17
001063,1,2,001063_female_Asian_60,1,11
001064,1,1,001064_female_Asian_44,0,4
001064,1,1,001064_female_Asian_44,0,4
001064,1,1,001064_female_Asian_44,0,4
001064,1,1,001064_female_Asian_44,0,4
001064,1,1,001064_female_Asian_44,0,4
001064,1,1,001064_female_Asian_44,2,16
001064,1,1,001064_female_Asian_44,1,10
001065,0,0,001065_male_Asian_26,0,0
001065,0,0,001065_male_Asian_26,0,0
001065,0,0,001065_male_Asian_26,0,0
001065,0,0,001065_male_Asian_26,0,0
001065,0,0,001065_male_Asian_26,0,0
001065,0,0,001065_male_Asian_26,2,12
001065,0,0,001065_male_Asian_26,1,6
001066,1,0,001066_female_Asian_25,0,3
001066,1,0,001066_female_Asian_25,0,3
001066,1,0,001066_female_Asian_25,0,3
001066,1,0,001066_female_Asian_25,0,3
001066,1,0,001066_female_Asian_25,0,3
001066,1,0,001066_female_Asian_25,2,15
001066,1,0,001066_female_Asian_25,1,9
001067,0,0,001067_male_Asian_24,0,0
001067,0,0,001067_male_Asian_24,0,0
001067,0,0,001067_male_Asian_24,0,0
001067,0,0,001067_male_Asian_24,0,0
001067,0,0,001067_male_Asian_24,0,0
001067,0,0,001067_male_Asian_24,2,12
001067,0,0,001067_male_Asian_24,1,6
001068,1,0,001068_female_Asian_25,0,3
001068,1,0,001068_female_Asian_25,0,3
001068,1,0,001068_female_Asian_25,0,3
001068,1,0,001068_female_Asian_25,0,3
001068,1,0,001068_female_Asian_25,0,3
001068,1,0,001068_female_Asian_25,2,15
001068,1,0,001068_female_Asian_25,1,9
001069,1,0,001069_female_Asian_19,0,3
001069,1,0,001069_female_Asian_19,0,3
001069,1,0,001069_female_Asian_19,0,3
001069,1,0,001069_female_Asian_19,0,3
001069,1,0,001069_female_Asian_19,0,3
001069,1,0,001069_female_Asian_19,2,15
001069,1,0,001069_female_Asian_19,1,9
001070,1,1,001070_female_Asian_58,0,4
001070,1,1,001070_female_Asian_58,0,4
001070,1,1,001070_female_Asian_58,0,4
001070,1,1,001070_female_Asian_58,0,4
001070,1,1,001070_female_Asian_58,0,4
001070,1,1,001070_female_Asian_58,2,16
001070,1,1,001070_female_Asian_58,1,10
001071,0,1,001071_male_Asian_45,0,1
001071,0,1,001071_male_Asian_45,0,1
001071,0,1,001071_male_Asian_45,0,1
001071,0,1,001071_male_Asian_45,0,1
001071,0,1,001071_male_Asian_45,0,1
001071,0,1,001071_male_Asian_45,2,13
001071,0,1,001071_male_Asian_45,1,7
001072,1,0,001072_female_Asian_25,0,3
001072,1,0,001072_female_Asian_25,0,3
001072,1,0,001072_female_Asian_25,0,3
001072,1,0,001072_female_Asian_25,0,3
001072,1,0,001072_female_Asian_25,0,3
001072,1,0,001072_female_Asian_25,2,15
001072,1,0,001072_female_Asian_25,1,9
001073,1,0,001073_female_Asian_25,0,3
001073,1,0,001073_female_Asian_25,0,3
001073,1,0,001073_female_Asian_25,0,3
001073,1,0,001073_female_Asian_25,0,3
001073,1,0,001073_female_Asian_25,0,3
001073,1,0,001073_female_Asian_25,2,15
001073,1,0,001073_female_Asian_25,1,9
001074,1,0,001074_female_Asian_19,0,3
001074,1,0,001074_female_Asian_19,0,3
001074,1,0,001074_female_Asian_19,0,3
001074,1,0,001074_female_Asian_19,0,3
001074,1,0,001074_female_Asian_19,0,3
001074,1,0,001074_female_Asian_19,2,15
001074,1,0,001074_female_Asian_19,1,9
001076,0,1,001076_male_Asian_48,0,1
001076,0,1,001076_male_Asian_48,0,1
001076,0,1,001076_male_Asian_48,0,1
001076,0,1,001076_male_Asian_48,0,1
001076,0,1,001076_male_Asian_48,0,1
001076,0,1,001076_male_Asian_48,2,13
001076,0,1,001076_male_Asian_48,1,7
001077,0,0,001077_male_Asian_19,0,0
001077,0,0,001077_male_Asian_19,0,0
001077,0,0,001077_male_Asian_19,0,0
001077,0,0,001077_male_Asian_19,0,0
001077,0,0,001077_male_Asian_19,0,0
001077,0,0,001077_male_Asian_19,2,12
001077,0,0,001077_male_Asian_19,1,6
001079,1,0,001079_female_Asian_23,0,3
001079,1,0,001079_female_Asian_23,0,3
001079,1,0,001079_female_Asian_23,0,3
001079,1,0,001079_female_Asian_23,0,3
001079,1,0,001079_female_Asian_23,0,3
001079,1,0,001079_female_Asian_23,2,15
001079,1,0,001079_female_Asian_23,1,9
001080,1,0,001080_female_Asian_23,0,3
001080,1,0,001080_female_Asian_23,0,3
001080,1,0,001080_female_Asian_23,0,3
001080,1,0,001080_female_Asian_23,0,3
001080,1,0,001080_female_Asian_23,0,3
001080,1,0,001080_female_Asian_23,2,15
001080,1,0,001080_female_Asian_23,1,9
001082,1,1,001082_female_Asian_51,0,4
001082,1,1,001082_female_Asian_51,0,4
001082,1,1,001082_female_Asian_51,0,4
001082,1,1,001082_female_Asian_51,0,4
001082,1,1,001082_female_Asian_51,0,4
001082,1,1,001082_female_Asian_51,2,16
001082,1,1,001082_female_Asian_51,1,10
001083,1,1,001083_female_Asian_34,0,4
001083,1,1,001083_female_Asian_34,0,4
001083,1,1,001083_female_Asian_34,0,4
001083,1,1,001083_female_Asian_34,0,4
001083,1,1,001083_female_Asian_34,0,4
001083,1,1,001083_female_Asian_34,2,16
001083,1,1,001083_female_Asian_34,1,10
001084,1,0,001084_female_Asian_26,0,3
001084,1,0,001084_female_Asian_26,0,3
001084,1,0,001084_female_Asian_26,0,3
001084,1,0,001084_female_Asian_26,0,3
001084,1,0,001084_female_Asian_26,0,3
001084,1,0,001084_female_Asian_26,2,15
001084,1,0,001084_female_Asian_26,1,9
001085,0,0,001085_male_Asian_26,0,0
001085,0,0,001085_male_Asian_26,0,0
001085,0,0,001085_male_Asian_26,0,0
001085,0,0,001085_male_Asian_26,0,0
001085,0,0,001085_male_Asian_26,0,0
001085,0,0,001085_male_Asian_26,2,12
001085,0,0,001085_male_Asian_26,1,6
001087,1,0,001087_female_Asian_25,0,3
001087,1,0,001087_female_Asian_25,0,3
001087,1,0,001087_female_Asian_25,0,3
001087,1,0,001087_female_Asian_25,0,3
001087,1,0,001087_female_Asian_25,0,3
001087,1,0,001087_female_Asian_25,2,15
001087,1,0,001087_female_Asian_25,1,9
001088,0,0,001088_male_Asian_24,0,0
001088,0,0,001088_male_Asian_24,0,0
001088,0,0,001088_male_Asian_24,0,0
001088,0,0,001088_male_Asian_24,0,0
001088,0,0,001088_male_Asian_24,0,0
001088,0,0,001088_male_Asian_24,2,12
001088,0,0,001088_male_Asian_24,1,6
001089,1,0,001089_female_Asian_25,0,3
001089,1,0,001089_female_Asian_25,0,3
001089,1,0,001089_female_Asian_25,0,3
001089,1,0,001089_female_Asian_25,0,3
001089,1,0,001089_female_Asian_25,0,3
001089,1,0,001089_female_Asian_25,2,15
001089,1,0,001089_female_Asian_25,1,9
001090,0,1,001090_male_Asian_34,0,1
001090,0,1,001090_male_Asian_34,0,1
001090,0,1,001090_male_Asian_34,0,1
001090,0,1,001090_male_Asian_34,0,1
001090,0,1,001090_male_Asian_34,0,1
001090,0,1,001090_male_Asian_34,2,13
001090,0,1,001090_male_Asian_34,1,7
001091,1,0,001091_female_Asian_19,0,3
001091,1,0,001091_female_Asian_19,0,3
001091,1,0,001091_female_Asian_19,0,3
001091,1,0,001091_female_Asian_19,0,3
001091,1,0,001091_female_Asian_19,0,3
001091,1,0,001091_female_Asian_19,2,15
001091,1,0,001091_female_Asian_19,1,9
001092,1,0,001092_female_Asian_18,0,3
001092,1,0,001092_female_Asian_18,0,3
001092,1,0,001092_female_Asian_18,0,3
001092,1,0,001092_female_Asian_18,0,3
001092,1,0,001092_female_Asian_18,0,3
001092,1,0,001092_female_Asian_18,2,15
001092,1,0,001092_female_Asian_18,1,9
001094,0,0,001094_male_Asian_23,0,0
001094,0,0,001094_male_Asian_23,0,0
001094,0,0,001094_male_Asian_23,0,0
001094,0,0,001094_male_Asian_23,0,0
001094,0,0,001094_male_Asian_23,0,0
001094,0,0,001094_male_Asian_23,2,12
001094,0,0,001094_male_Asian_23,1,6
001095,0,0,001095_male_Asian_25,0,0
001095,0,0,001095_male_Asian_25,0,0
001095,0,0,001095_male_Asian_25,0,0
001095,0,0,001095_male_Asian_25,0,0
001095,0,0,001095_male_Asian_25,0,0
001095,0,0,001095_male_Asian_25,2,12
001095,0,0,001095_male_Asian_25,1,6
001096,0,0,001096_male_Asian_22,0,0
001096,0,0,001096_male_Asian_22,0,0
001096,0,0,001096_male_Asian_22,0,0
001096,0,0,001096_male_Asian_22,0,0
001096,0,0,001096_male_Asian_22,0,0
001096,0,0,001096_male_Asian_22,2,12
001096,0,0,001096_male_Asian_22,1,6
001097,1,1,001097_female_Asian_39,0,4
001097,1,1,001097_female_Asian_39,0,4
001097,1,1,001097_female_Asian_39,0,4
001097,1,1,001097_female_Asian_39,0,4
001097,1,1,001097_female_Asian_39,0,4
001097,1,1,001097_female_Asian_39,2,16
001097,1,1,001097_female_Asian_39,1,10
001098,0,0,001098_male_Asian_23,0,0
001098,0,0,001098_male_Asian_23,0,0
001098,0,0,001098_male_Asian_23,0,0
001098,0,0,001098_male_Asian_23,0,0
001098,0,0,001098_male_Asian_23,0,0
001098,0,0,001098_male_Asian_23,2,12
001098,0,0,001098_male_Asian_23,1,6
001099,0,0,001099_male_Asian_25,0,0
001099,0,0,001099_male_Asian_25,0,0
001099,0,0,001099_male_Asian_25,0,0
001099,0,0,001099_male_Asian_25,0,0
001099,0,0,001099_male_Asian_25,0,0
001099,0,0,001099_male_Asian_25,2,12
001099,0,0,001099_male_Asian_25,1,6
001100,1,1,001100_female_Asian_43,0,4
001100,1,1,001100_female_Asian_43,0,4
001100,1,1,001100_female_Asian_43,0,4
001100,1,1,001100_female_Asian_43,0,4
001100,1,1,001100_female_Asian_43,0,4
001100,1,1,001100_female_Asian_43,2,16
001100,1,1,001100_female_Asian_43,1,10
001101,0,2,001101_male_Asian_60,0,2
001101,0,2,001101_male_Asian_60,0,2
001101,0,2,001101_male_Asian_60,0,2
001101,0,2,001101_male_Asian_60,0,2
001101,0,2,001101_male_Asian_60,0,2
001101,0,2,001101_male_Asian_60,2,14
001101,0,2,001101_male_Asian_60,1,8
001102,1,2,001102_female_Asian_60,0,5
001102,1,2,001102_female_Asian_60,0,5
001102,1,2,001102_female_Asian_60,0,5
001102,1,2,001102_female_Asian_60,0,5
001102,1,2,001102_female_Asian_60,0,5
001102,1,2,001102_female_Asian_60,2,17
001102,1,2,001102_female_Asian_60,1,11
001104,1,1,001104_female_Asian_58,0,4
001104,1,1,001104_female_Asian_58,0,4
001104,1,1,001104_female_Asian_58,0,4
001104,1,1,001104_female_Asian_58,0,4
001104,1,1,001104_female_Asian_58,0,4
001104,1,1,001104_female_Asian_58,2,16
001104,1,1,001104_female_Asian_58,1,10
001105,0,0,001105_male_Asian_25,0,0
001105,0,0,001105_male_Asian_25,0,0
001105,0,0,001105_male_Asian_25,0,0
001105,0,0,001105_male_Asian_25,0,0
001105,0,0,001105_male_Asian_25,0,0
001105,0,0,001105_male_Asian_25,2,12
001105,0,0,001105_male_Asian_25,1,6
001106,1,2,001106_female_Asian_60,0,5
001106,1,2,001106_female_Asian_60,0,5
001106,1,2,001106_female_Asian_60,0,5
001106,1,2,001106_female_Asian_60,0,5
001106,1,2,001106_female_Asian_60,0,5
001106,1,2,001106_female_Asian_60,2,17
001106,1,2,001106_female_Asian_60,1,11
001107,0,0,001107_male_Asian_25,0,0
001107,0,0,001107_male_Asian_25,0,0
001107,0,0,001107_male_Asian_25,0,0
001107,0,0,001107_male_Asian_25,0,0
001107,0,0,001107_male_Asian_25,0,0
001107,0,0,001107_male_Asian_25,2,12
001107,0,0,001107_male_Asian_25,1,6
001108,1,0,001108_female_Asian_23,0,3
001108,1,0,001108_female_Asian_23,0,3
001108,1,0,001108_female_Asian_23,0,3
001108,1,0,001108_female_Asian_23,0,3
001108,1,0,001108_female_Asian_23,0,3
001108,1,0,001108_female_Asian_23,2,15
001108,1,0,001108_female_Asian_23,1,9
001110,0,0,001110_male_Asian_25,0,0
001110,0,0,001110_male_Asian_25,0,0
001110,0,0,001110_male_Asian_25,0,0
001110,0,0,001110_male_Asian_25,0,0
001110,0,0,001110_male_Asian_25,0,0
001110,0,0,001110_male_Asian_25,2,12
001110,0,0,001110_male_Asian_25,1,6
001112,0,0,001112_male_Asian_28,0,0
001112,0,0,001112_male_Asian_28,0,0
001112,0,0,001112_male_Asian_28,0,0
001112,0,0,001112_male_Asian_28,0,0
001112,0,0,001112_male_Asian_28,0,0
001112,0,0,001112_male_Asian_28,2,12
001112,0,0,001112_male_Asian_28,1,6
001113,0,0,001113_male_Asian_18,0,0
001113,0,0,001113_male_Asian_18,0,0
001113,0,0,001113_male_Asian_18,0,0
001113,0,0,001113_male_Asian_18,0,0
001113,0,0,001113_male_Asian_18,0,0
001113,0,0,001113_male_Asian_18,2,12
001113,0,0,001113_male_Asian_18,1,6
001114,0,0,001114_male_Asian_26,0,0
001114,0,0,001114_male_Asian_26,0,0
001114,0,0,001114_male_Asian_26,0,0
001114,0,0,001114_male_Asian_26,0,0
001114,0,0,001114_male_Asian_26,0,0
001114,0,0,001114_male_Asian_26,2,12
001114,0,0,001114_male_Asian_26,1,6
001115,1,0,001115_female_Asian_23,0,3
001115,1,0,001115_female_Asian_23,0,3
001115,1,0,001115_female_Asian_23,0,3
001115,1,0,001115_female_Asian_23,0,3
001115,1,0,001115_female_Asian_23,0,3
001115,1,0,001115_female_Asian_23,2,15
001115,1,0,001115_female_Asian_23,1,9
001116,1,0,001116_female_Asian_25,0,3
001116,1,0,001116_female_Asian_25,0,3
001116,1,0,001116_female_Asian_25,0,3
001116,1,0,001116_female_Asian_25,0,3
001116,1,0,001116_female_Asian_25,0,3
001116,1,0,001116_female_Asian_25,2,15
001116,1,0,001116_female_Asian_25,1,9
001118,1,0,001118_female_Asian_19,0,3
001118,1,0,001118_female_Asian_19,0,3
001118,1,0,001118_female_Asian_19,0,3
001118,1,0,001118_female_Asian_19,0,3
001118,1,0,001118_female_Asian_19,0,3
001118,1,0,001118_female_Asian_19,2,15
001118,1,0,001118_female_Asian_19,1,9
001119,1,0,001119_female_Asian_27,0,3
001119,1,0,001119_female_Asian_27,0,3
001119,1,0,001119_female_Asian_27,0,3
001119,1,0,001119_female_Asian_27,0,3
